Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,Final de placa,CEP,Município,Bairro,url,Cor
"Carros, vans e utilitários",VW - VOLKSWAGEN UP!,VW - VOLKSWAGEN,,2018,42221,,Flex,Manual,,4 portas,,67110900,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-1-0-cross-tsi-total-12v-5p-flex-896899812,Prata
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,1,1.0,Flex,Manual,Hidráulica,4 portas,5,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/lindo-classic-2011-1-0-estado-de-zero-sem-detalhes-896900988,Cinza
"Carros, vans e utilitários",RENAULT DUSTER,RENAULT,,2014,80000,,Flex,Manual,,4 portas,,68040148,Santarém,Liberdade,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-1-6-4x2-16v-flex-4p-manual-896901260,Preto
"Carros, vans e utilitários",TOYOTA COROLLA CROSS XRE 2.0 16V FLEX AUT,TOYOTA,SUV,2022,0,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,0,66123050,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-cross-xre-2-0-896901439,Branco
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,Passeio,2020,46400,,Flex,Automático,,4 portas,4,68509094,Marabá,Nova Marabá,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/renegade-2019-2020-1-8-16v-flex-longitude-4p-automatico-887258527,
"Carros, vans e utilitários",MITSUBISHI L200 TRITON GLS 3.2 CD TB INT.DIESEL MEC,MITSUBISHI,Pick-up,2014,220000,3.0 - 3.9,Diesel,Manual,Hidráulica,4 portas,9,68500000,Marabá,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/triton-gls-2014-mec-886486288,Branco
"Carros, vans e utilitários",JEEP RENEGADE,JEEP,,2016,81732,,Diesel,Automático,,4 portas,,68040148,Santarém,Liberdade,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2-0-16v-turbo-diesel-longitude-4p-4x4-automatico-880527747,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2014,65000,1.0,Flex,Manual,Hidráulica,4 portas,1,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-lt-2014-ent-r-10-000-titan-multimarcas-861700892,Vermelho
"Carros, vans e utilitários",GM - CHEVROLET PRISMA,GM - CHEVROLET,Sedã,2017,48214,1.0,Flex,Manual,Elétrica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/prisma-2017-1-0-1-mil-de-entrada-aercio-veiculos-cut-888716571,Branco
"Carros, vans e utilitários",FIAT TORO RANCH 2.0 16V 4X4 DIESEL AUT.,FIAT,Pick-up,2019,14500,2.0 - 2.9,Diesel,Automático,Elétrica,4 portas,0,68524000,Eldorado dos Carajás,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/toro-ranch-2019-top-saraiva-veiculos-896895997,Branco
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2012,81,1.0,Flex,Manual,Hidráulica,4 portas,7,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2012-1-0-1-mil-de-entrada-aercio-veiculos-xx-858805354,Vermelho
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LS 2.8 TDI 4X4 CD DIES. MEC.,GM - CHEVROLET,Pick-up,2020,30000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,0,66053260,Belém,Reduto,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/s10-ls-2-8-mt-4x4-diesel-2019-2020-857998570,Branco
"Carros, vans e utilitários",FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,Hatch,2013,75,1.0,Flex,Manual,Hidráulica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/uno-2013-1-0-1-mil-de-entrada-aercio-veiculos-vnj-871770905,Prata
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2016,79000,1.5,Flex,Automático,Elétrica,4 portas,9,68742228,Castanhal,Estrela,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fit-ex-2016-preco-de-ocasiao-896894934,Branco
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2019,45000,1.0,Flex,Manual,Hidráulica,4 portas,1,68040075,Santarém,Aparecida,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-manual-flex-manual-2019-883267260,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,75,1.6,Flex,Manual,Hidráulica,4 portas,1,66080321,Belém,Pedreira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-trend-2013-completo-885081961,Preto
"Carros, vans e utilitários",TOYOTA ETIOS CROSS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2016,60000,1.5,Flex,Manual,Hidráulica,4 portas,5,66015130,Belém,Batista Campos,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-hb-cross-1-5-896893916,Vermelho
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,Passeio,2019,21000,,Flex,Automático,,4 portas,3,66123620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hr-v-2019-2019-1-8-16v-flex-ex-4p-automatico-837932373,
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION1.6 FLEX 16V AUT.,RENAULT,Passeio,2018,56000,1.6,Flex,Automático,Hidráulica,4 portas,7,66060000,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-expression-1-6-817158715,Prata
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION FLEX 1.0 12V 4P,RENAULT,Passeio,2020,44346,,Gasolina,Manual,,4 portas,7,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/logan-2019-2020-1-0-12v-sce-flex-zen-manual-865866324,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,VW - VOLKSWAGEN,Passeio,2020,29994,1.6,Flex,Manual,Mecânica,4 portas,1,67113330,Ananindeua,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-2020-1-6-msi-total-flex-manual-858858325,Preto
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LS 2.8 TDI 4X4 CD DIES. MEC.,GM - CHEVROLET,Pick-up,2020,69000,2.0 - 2.9,Flex,Manual,Hidráulica,4 portas,9,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-ls-alfa-veiculos-896888623,Branco
"Carros, vans e utilitários",FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2020,90000,1.4,Gasolina,Manual,Mecânica,2 portas,6,66063105,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-2020-896893767,Branco
"Carros, vans e utilitários",TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2019,55000,1.8,Flex,Automático,Elétrica,4 portas,0,66093671,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-upper-1-8-cvt-886598284,Preto
"Carros, vans e utilitários",FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Hatch,2017,0,1.0,Gasolina,Manual,Hidráulica,4 portas,0,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-2017--33-900-852387356,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2014,130000,,Flex,Manual,Hidráulica,4 portas,5,68628130,Paragominas,Promissão,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-2014-896887921,Branco
"Carros, vans e utilitários",TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2018,154000,1.5,Gasolina,Manual,Hidráulica,4 portas,3,66050430,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/etios-2018-1-5-sedan-896887954,Branco
"Carros, vans e utilitários",HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2015,77,1.6,Flex,Automático,Hidráulica,,7,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-at-flex-2015-na-rafa-veiculos-qhfy-831814974,
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX  I MOTION 1.6 T. FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2014,90,1.6,Flex,Semi-Automático,Hidráulica,4 portas,5,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vw-crossfox-1-6-at-2014-falar-com-igor-na-rafa-veiculos-gg34-882228791,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2019,30000,1.6,Flex,Manual,Hidráulica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-1-6-flex-2019-1-mil-de-entrada-consultor-igor-pp-809171789,
"Carros, vans e utilitários",RENAULT LOGAN ZEN FLEX 1.0 12V 4P MEC.,RENAULT,Sedã,2020,61015,1.0,Flex,Manual,Elétrica,4 portas,7,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/logan-zen-2020-1-0-autoshow-veiculos-pax-896886221,Branco
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2012,1,1.0,Flex,Manual,Hidráulica,4 portas,0,67020000,Ananindeua,Águas Lindas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-2012-lindissimo-896885253,Branco
"Carros, vans e utilitários",NISSAN FRONTIER XE ATTACK CD 2.8 TDI DIESEL,NISSAN,Pick-up,2007,216000,2.0 - 2.9,Diesel,Manual,Hidráulica,4 portas,,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/frontier-2007-atack-896885135,Cinza
"Carros, vans e utilitários", ,,,2017,62000,,,,,4 portas,,66055260,Belém,Nazaré,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-896885384,
"Carros, vans e utilitários",FIAT UNO VIVACE ITALIA 1.0 EVO F. FLEX 8V 5P,FIAT,Hatch,2015,65956,1.0,Flex,Manual,Hidráulica,4 portas,7,68744000,Castanhal,Ianetama,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-1-0-2015-880468748,Cinza
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2004,1,1.0,Flex,Manual,Hidráulica,4 portas,3,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-1-0-8v-2004-2004-completo-aceito-troca-896884073,Preto
"Carros, vans e utilitários", ,,Buggy,2000,4000,1.6,Gasolina,Manual,Hidráulica,2 portas,,66635040,Belém,Parque Verde,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vendo-896883667,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,42010,1.0,Flex,Manual,Elétrica,4 portas,8,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-2019-joy-autoshow-veiculos-vgf-896883709,Prata
"Carros, vans e utilitários",BMW 318I/IA 1.8 16V,BMW,Sedã,2012,80000,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,7,66640000,Belém,Mangueirão,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/bmw-318i-2012-branca-interior-caramelo-preco-de-ocasiao-881805200,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Passeio,2019,100,,Flex,Manual,,2 portas,0,66123020,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2019-1-0-mpfi-joy-8v-flex-4p-manual-796087603,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,44012,1.0,Flex,Manual,Elétrica,4 portas,8,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-1-0-joy-autoshow-veiculos-psd-896881443,Prata
"Carros, vans e utilitários", ,,,2019,40000,,,,,4 portas,,66640000,Belém,Mangueirão,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-2019-novissima-896882374,Vermelho
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Hatch,2020,0,1.0,Flex,Manual,Elétrica,4 portas,7,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-drive-2020-889734831,Vermelho
"Carros, vans e utilitários",FORD KA HATCH SE 1.0 FLEX 4P C/AR,FORD,Hatch,2018,60000,,Flex,Manual,Hidráulica,4 portas,,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-2018-facilidade-na-aprovacao-893244297,Preto
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,32000,1.4,Flex,Manual,Hidráulica,4 portas,8,68515000,Parauapebas,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-896879371,Azul
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V TB FLEX 5P AUT,GM - CHEVROLET,Hatch,2020,100,1.0,Flex,Automático,Hidráulica,4 portas,8,66035220,Belém,Nazaré,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2020-896878817,Laranja
"Carros, vans e utilitários",FIAT ,FIAT,Passeio,2006,18999,1.0,Flex,Manual,Hidráulica,4 portas,9,68045994,Santarém,Maicá,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/vendo-896876578,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX I MOTION 1.6 MI T. FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,95,1.6,Flex,Semi-Automático,Hidráulica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vw-crossfox-1-6-at-2014-na-rafa-veiculos-falar-com-igoe-aa1-880809911,
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,,2016,0,,,,,,,66015130,Belém,Batista Campos,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corola-896868344,
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2015,170,1.6,Gasolina,Manual,Hidráulica,4 portas,6,68537000,Canaã dos Carajás,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-6-896874183,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,57295,1.0,Flex,Manual,Elétrica,4 portas,3,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-1-0-lt-autoshow-veiculos-bpl-896867726,Preto
"Carros, vans e utilitários",FIAT PALIO,FIAT,Hatch,2015,85000,,Flex,Automático,Hidráulica,4 portas,1,66015971,Belém,Batista Campos,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-2015-896871951,
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2011,110,1.5,Flex,Automático,Hidráulica,4 portas,0,66093050,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/city-lx-automatico-2011-896869508,Cinza
"Carros, vans e utilitários",GM - CHEVROLET CHEVETTE JUNIOR 1.0,GM - CHEVROLET,Sedã,1992,100000,1.0,Gasolina,Manual,Mecânica,2 portas,9,66812500,Belém,Ponta Grossa (Icoaraci),https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chevette-junior-1-0-em-otimo-funcionamento-3-000-896873467,Azul
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2019,8400,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,8,68445000,Barcarena,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-896866019,Preto
"Carros, vans e utilitários",NISSAN FRONTIER SV AT.CD 4X4 2.5 TB DIESEL MEC.,NISSAN,Pick-up,2015,107000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,0,66620000,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/frontier-sv-attack-2015-2015-885583223,Branco
"Carros, vans e utilitários",RENAULT DUSTER,RENAULT,SUV,2014,69,1.6,Flex,Manual,Hidráulica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-renault-duster-1-6-tech-road-ano-2014-871611211,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,69120,1.4,Flex,Manual,Elétrica,4 portas,9,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-1-4-lt-autoshow-veiculos-lda-896865735,Prata
"Carros, vans e utilitários",GM - CHEVROLET TRACKER PREMIER 1.4 TURBO 16V FLEX AUT,GM - CHEVROLET,SUV,2018,11000,1.4,Flex,Automático,Elétrica,4 portas,7,67200000,Marituba,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-premier-11-000km-896864752,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,Hatch,2019,3,1.0,Flex,Manual,Hidráulica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-onix-1-0-lt-ano-2019-882261802,
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2014,90,1.4,Flex,Manual,Hidráulica,4 portas,8,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/facilito-sua-entrada-em-ate-12x-sem-juros-no-cartao-fiat-punto-attractive-1-4-completo-894064848,Preto
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X4 TB DIESEL MEC.,FIAT,Pick-up,2017,69534,2.0 - 2.9,Diesel,Manual,Elétrica,4 portas,7,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toro-2017-2-0-diesel-4x4-freedom-manual-autoshow-veiculos-sja-896862770,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,Pick-up,2019,71,1.6,Flex,Manual,,2 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-vw-saveiro-1-6-cs-robust-ano-2019-870080790,
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Pick-up,2020,60000,1.8,Flex,Automático,Elétrica,4 portas,9,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/toro-endurance-alfa-veiculos-896863221,Outra
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Hatch,2019,49,1.0,Flex,Manual,Elétrica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-0-flex-2019-na-rafa-veiculos-falar-com-igor-jjer-835630795,
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,,2015,131809,,Diesel,Manual,Hidráulica,4 portas,2,68005100,Santarém,Prainha,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cd-4x4-3-0-dies-mec-878793194,Branco
"Carros, vans e utilitários",JAC J2 1.4 16V 5P MEC.,JAC,Hatch,2014,88,1.4,Flex,Manual,Elétrica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/j2-2014-motor-vvt-da-toyota-1-mil-de-entrada-aercio-veiculos-849790563,Vermelho
"Carros, vans e utilitários",HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,Hatch,2013,68,1.4,Flex,Manual,Elétrica,4 portas,9,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2013-automatico-1-mil-de-entrada-aercio-veiculos-857896387,Cinza
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,40000,1.4,Flex,Manual,Hidráulica,4 portas,4,66035220,Belém,Nazaré,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-2018-896861398,Vermelho
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,Hatch,2015,0,1.0,Flex,Manual,Hidráulica,4 portas,,66095493,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-2015-financiamento-863932571,Vermelho
"Carros, vans e utilitários", ,,,2014,80628,,Flex,Manual,,2 portas,,68795000,Benevides,,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-2015-896862084,Branco
"Carros, vans e utilitários",FIAT STRADA ADVENTURE 1.6 MPI 16V CE,FIAT,Pick-up,2010,75000,1.8,Flex,Manual,Hidráulica,4 portas,7,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/showroom-a-loja-do-povao-r-1mil-de-entrada-strada-adventure-ce-2010-621865074,Preto
"Carros, vans e utilitários",FIAT GRAND SIENA ESSEN.SUBLIME 1.6 FLEX,FIAT,Passeio,2016,26000,1.6,Flex,Automático,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hoje-na-showroom-r-1mil-de-entrada-grand-siena-essence-sublime-2016-623050130,Prata
"Carros, vans e utilitários", ,,,2014,900000,,,,,,,66615085,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-2014-896856983,
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2016,84000,1.6,Flex,Manual,Hidráulica,4 portas,7,66115200,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-2015-2016-r-37-500-896855339,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,57290,1.0,Flex,Manual,Hidráulica,4 portas,9,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-1-0-lt-autoshow-veiculos-ujn-895307456,Preto
"Carros, vans e utilitários",HONDA FIT LX 1.5 FLEXONE 16V 5P AUT.,HONDA,Hatch,2018,27000,1.5,Flex,Automático,Hidráulica,4 portas,4,66025540,Belém,Jurunas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-automatico-1-5-896854520,Prata
"Carros, vans e utilitários",HONDA CITY SEDAN LX 1.5 FLEX 16V 4P MEC.,HONDA,Sedã,2013,75000,1.5,Flex,Manual,Elétrica,4 portas,4,67118270,Ananindeua,Águas Lindas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/city-lx-1-5-mec-2013-881323954,Prata
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2020,30000,1.0,Flex,Manual,Hidráulica,4 portas,3,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-2019-se-auto-show-veiculos-weds-891759085,Prata
