Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA R-LINE 250 TSI 1.4 FLEX 16V AUT.,VW - VOLKSWAGEN,Sedã,2019,27500,1.4,Flex,Automático,Elétrica,Cinza,4 portas,8,22795455,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-r-line-1-4-turbo-2019-completo-897484990
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEXSTART 4P AUT.,NISSAN,Sedã,2017,72000,1.6,Gás Natural,Automático,Elétrica,Preto,4 portas,9,24358600,Niterói,Camboinhas,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/versa-sv-1-6-2017-com-gnv-5-geracao-no-documento-896867690
"Carros, vans e utilitários",FIAT SIENA EL CELEB. 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2010,111111,1.0,Gás Natural,Manual,Hidráulica,Vermelho,4 portas,8,28893416,Rio das Ostras,Novo Rio das Ostras,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-gnv-em-rio-das-ostras-898671749
"Carros, vans e utilitários",RENAULT KWID,RENAULT,Passeio,2018,35327,1.0,Flex,Manual,Mecânica,Prata,4 portas,4,21310310,Rio de Janeiro,Cascadura,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-2018-1-0-12v-sce-flex-zen-manual-879457602
"Carros, vans e utilitários",FIAT UNO,FIAT,Passeio,2012,75000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,7,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2012-1-4-evo-way-8v-flex-4p-manual-878305821
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX,VW - VOLKSWAGEN,Passeio,2014,49000,1.6,Flex,Automático,Mecânica,Vermelho,4 portas,6,21310310,Rio de Janeiro,Cascadura,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-2014-1-6-mi-8v-flex-4p-automatizado-875816367
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Passeio,2020,29000,,Flex,Manual,,,2 portas,7,27213310,Volta Redonda,Aterrado,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2019-2020-1-6-cross-cd-16v-flex-2p-manual-860972750
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2019,21000,1.0,Flex,Manual,Elétrica,Azul,4 portas,,22790010,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-up-tsi-19-19-apenas-21-mil-km-bancos-em-couro-personalizados-897866580
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2018,60000,,Flex,Manual,,,4 portas,7,27213310,Volta Redonda,Aterrado,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2017-2018-1-0-mpfi-lt-8v-flex-4p-manual-874176136
"Carros, vans e utilitários",FIAT TORO RANCH 2.0 16V 4X4 DIESEL AUT.,FIAT,Pick-up,2020,20000,,Diesel,Automático,Elétrica,Vermelho,4 portas,,28635000,Nova Friburgo,Duas Pedras,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-ranch-2020-apenas-20-000-km-898671664
"Carros, vans e utilitários",FIAT PALIO ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,Hatch,2009,78000,1.4,Flex,Manual,Hidráulica,Verde,4 portas,8,22640100,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-elx-flex-009-897242501
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Passeio,2000,180000,1.0,Gasolina,Manual,Mecânica,Vermelho,2 portas,5,26178400,Belford Roxo,São Vicente,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-ano-2000-898671400
"Carros, vans e utilitários",RENAULT SANDERO DYNAMIQUE HI-POWER 1.6 8V 5P,RENAULT,Passeio,2015,72000,,Flex,Manual,,,4 portas,7,27213310,Volta Redonda,Aterrado,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-2014-2015-1-6-dynamique-8v-flex-4p-manual-860916040
"Carros, vans e utilitários",FIAT UNO,FIAT,Passeio,2011,0,1.4,Flex,Manual,Mecânica,Cinza,4 portas,2,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-4-way-8v-flex-4p-manual-850850639
"Carros, vans e utilitários",FIAT IDEA ADV./ ADV.LOCK.DUALOGIC 1.8 FLEX 5P,FIAT,SUV,2014,110000,1.8,Gás Natural,Manual,Hidráulica,Cinza,4 portas,5,27285412,Volta Redonda,Voldac,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-adventure-1-8-com-gnv-898349163
"Carros, vans e utilitários",FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,Sedã,2019,34128,1.4,Gás Natural,Manual,Hidráulica,Preto,4 portas,7,21321803,Rio de Janeiro,Praça Seca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-2019-attractiv-1-4-com-gnv-825960910
"Carros, vans e utilitários",HONDA HR-V,HONDA,Passeio,2020,5000,1.8,Flex,Automático,Elétrica,Preto,4 portas,2,20560001,Rio de Janeiro,Vila Isabel,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-2020-1-8-16v-flex-exl-4p-automatico-873302048
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2015,58000,1.5,Flex,Automático,Hidráulica,Vermelho,4 portas,4,22631004,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-5-manual-2015-875092878
"Carros, vans e utilitários",FORD ECOSPORT XLS FREESTYLE 1.6 FLEX 8V 5P,FORD,SUV,2007,0,1.6,Flex,Manual,Hidráulica,Prata,4 portas,9,21310010,Rio de Janeiro,Madureira,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-freestyle-2007-imperdivel-883927832
"Carros, vans e utilitários",FIAT 500 CULT 1.4 FLEX 8V EVO MEC.,FIAT,Hatch,2012,80000,1.4,Flex,Manual,Hidráulica,Preto,2 portas,0,21341331,Rio de Janeiro,Madureira,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-cult-1-4-8v-sem-datalhes-2012-824826490
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,Pick-up,2015,99000,3.0 - 3.9,Diesel,Automático,Hidráulica,Cinza,4 portas,5,22640101,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-hpe-3-2-4x4-diesel-2015-898671193
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2015,70000,1.6,Gás Natural,Automático,Hidráulica,Preto,4 portas,6,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-premium-aut-gnv-top-70km-impecavel-872233707
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2013,73000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,7,25961260,Teresópolis,Alto,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-2013-1-4-attractive-898043810
"Carros, vans e utilitários",CITROEN C3 ORIGINE 1.5 FLEX 8V 5P MEC.,CITROEN,,2014,145000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,2,28890046,Rio das Ostras,Cidade Praiana,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/c3-2014-origine-1-5-882300676
"Carros, vans e utilitários",HYUNDAI HB20 VISION 1.0 FLEX 12V MEC,HYUNDAI,Passeio,2021,0,,Flex,Manual,,,4 portas,,22790702,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-vision-880643492
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,Hatch,2006,100000,1.0,Flex,Manual,Mecânica,Cinza,2 portas,2,22710310,Rio de Janeiro,Taquara,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-2006-898671098
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2012,100,,Gasolina,Manual,,,4 portas,5,22431040,Rio de Janeiro,Leblon,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-passion-2012-897126167
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,Sedã,2013,114000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,8,20921030,Rio de Janeiro,São Cristóvão,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-tsi-211cv-898671064
"Carros, vans e utilitários",FORD FUSION SEL 2.5 16V 173CV AUT.,FORD,Sedã,2011,110,2.0 - 2.9,Gasolina,Automático,Elétrica,Prata,4 portas,2,23066080,Rio de Janeiro,Paciência,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-fusion-sel-2011-898670732
"Carros, vans e utilitários",SUZUKI GRAND VITARA 4SPORT 2.0 16V 4X4 5P MEC.,SUZUKI,SUV,2010,112000,2.0 - 2.9,Gasolina,Manual,Elétrica,Cinza,4 portas,,27259380,Volta Redonda,Jardim Vila Rica - Tiradentes,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/suzuki-grand-vitara-2-0-4x4-gasolina-898670737
,,,,,,,,,,,,,,,,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-multimidia-ano-2017-2018-cor-preto-34-000km-898670478
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Passeio,2020,46516,,Flex,Manual,,,4 portas,9,23825840,Itaguaí,Vila Margarida,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-2019-2020-1-0-mpi-total-flex-manual-873939186
"Carros, vans e utilitários",GM - CHEVROLET OMEGA GLS 2.2 / 2.0,GM - CHEVROLET,Antigo,1995,143000,2.0 - 2.9,Gás Natural,Manual,Hidráulica,Vermelho,4 portas,0,26510106,Nilópolis,Cabral,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/omega-95-gls-2-2-raridade-889531607
"Carros, vans e utilitários",FIAT UNO MILLE EP 2P E 4P,FIAT,Passeio,1988,148888,1.3,Flex,Manual,Mecânica,Vermelho,2 portas,2,26298285,Nova Iguaçu,Jardim Guandu,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-uno-88-r-3-500-doc-ok-898670428
"Carros, vans e utilitários",PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2012,106000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,8,20921440,Rio de Janeiro,São Cristóvão,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-completo-c-entr-48x-399-00-858759408
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,45000,1.4,Flex,Manual,Elétrica,Prata,4 portas,4,22640101,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-manual-2019-c-45-000km-falar-c-rose-raion-mitsubishi-894912066
"Carros, vans e utilitários",TOYOTA ETIOS,TOYOTA,Passeio,2016,0,1.5,Flex,Manual,Mecânica,Branco,4 portas,3,25555120,São João de Meriti,Jardim Meriti,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-2016-1-5-platinum-sedan-16v-flex-4p-manual-894982906
"Carros, vans e utilitários",FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2008,0,1.6,Flex,Manual,Elétrica,Prata,4 portas,0,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-xls-8v-flex-4p-manual-895038479
"Carros, vans e utilitários",RENAULT DUSTER TECHROAD 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2014,113000,1.6,Flex,Manual,,Branco,4 portas,,24230191,Niterói,Icaraí,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/duster-tech-road-2014-excelente-estado-885207703
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,Passeio,2016,81000,1.6,Flex,Automático,Elétrica,Branco,4 portas,9,20561000,Rio de Janeiro,Grajaú,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-1-6-automatico-c-teto-vistoriado-2021-novo-demais-880969032
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,Passeio,2017,70000,1.8,Flex,Automático,Elétrica,Prata,4 portas,9,22640101,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-ex-2017-oportunidade-falar-c-rose-raion-mitsubishi-894695630
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CS,FIAT,Passeio,2021,0,1.3,Flex,Manual,Elétrica,Preto,2 portas,,28893160,Rio das Ostras,Bosque da Praia,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-1-3-cs-flex-895305154
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE 2.4 4X4 DIESEL AUT.,MITSUBISHI,SUV,2021,0,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 portas,0,24358350,Niterói,Piratininga,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-hpe-comfort-pack-801912254
"Carros, vans e utilitários",GM - CHEVROLET TRACKER LT 1.4 TURBO 16V FLEX 4X2 AUT.,GM - CHEVROLET,Passeio,2019,26000,,Flex,Automático,,Vermelho,4 portas,5,22631003,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-4-16v-turbo-lt-816554897
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,Passeio,2013,10,1.0,Gás Natural,Manual,Hidráulica,Vermelho,4 portas,1,21710410,Rio de Janeiro,Realengo,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2013-1-0-mi-8v-flex-4p-manual-872048356
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,VW - VOLKSWAGEN,Passeio,2020,50879,1.0,Flex,Automático,Elétrica,Preto,4 portas,6,23045830,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-2020-1-0-200-tsi-comfortline-automatico-870060098
"Carros, vans e utilitários",MITSUBISHI OUTLANDER HPE 2.0 16V 5P AUT.,MITSUBISHI,,2019,29737,2.0 - 2.9,Gasolina,Automático,,Cinza,4 portas,,24358350,Niterói,Piratininga,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/outlander-hpe-7l-suellen-21-9-6-4-6-7-8-2-7-7-883687563
"Carros, vans e utilitários",GM - CHEVROLET TRACKER PREMIER 1.2 TURBO 12V FLEX AUT,GM - CHEVROLET,Passeio,2022,0,1.2,Flex,Automático,Elétrica,,4 portas,,22631003,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-2-turbo-premier-811104823
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,GM - CHEVROLET,Passeio,2018,48000,,Flex,Automático,,,4 portas,7,22631003,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-activ-8v-891715435
"Carros, vans e utilitários",HYUNDAI HB20 5 ANOS 1.0 FLEX 12V MEC.,HYUNDAI,Hatch,2018,28300,1.0,Flex,Manual,Hidráulica,Preto,4 portas,6,22010010,Rio de Janeiro,Leme,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2018-28-300km-897916870
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN ALLSPAC COMF 250 TSI 1.4 FLEX,VW - VOLKSWAGEN,Passeio,2019,40000,,Flex,Automático,,,4 portas,1,22775005,Rio de Janeiro,Jacarepaguá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tiguan-2019-2019-1-4-250-tsi-total-flex-allspace-comfortline-tiptronic-892564050
"Carros, vans e utilitários",JEEP COMPASS,JEEP,Passeio,2017,50000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,0,25565172,São João de Meriti,Jardim José Bonifácio,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2017-2-0-16v-flex-longitude-automatico-885978863
"Carros, vans e utilitários",NISSAN SENTRA SE 2.0 FLEX 16V AUT.,NISSAN,Sedã,2013,182000,2.0 - 2.9,Gás Natural,Automático,Hidráulica,Preto,4 portas,4,28922334,Cabo Frio,Peró,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/sentra-automatico-898669808
"Carros, vans e utilitários",FIAT PALIO 1.5 MPI 8V 4P,FIAT,,2015,45741,1.0,Flex,Manual,Mecânica,Prata,4 portas,,21331596,Rio de Janeiro,Bento Ribeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nova-palio-2015-s-entrada-ipva-2021-pg-809453949
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,Passeio,2020,5000,1.8,Flex,Automático,Hidráulica,Branco,4 portas,3,22430060,Rio de Janeiro,Leblon,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hr-v-hrv-898010538
"Carros, vans e utilitários",MITSUBISHI PAJERO HPE 3.2 4X4 T.I. DIES. 5P AUT.,MITSUBISHI,,2018,29000,3.0 - 3.9,Diesel,Automático,,Cinza,4 portas,8,22281080,Rio de Janeiro,Botafogo,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-hpe-diesel-7-lugares-29-000-km-893466236
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,45238,1.0,Flex,Manual,Hidráulica,Branco,4 portas,1,21235111,Rio de Janeiro,Irajá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-completao-881589166
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Passeio,2016,93000,1.8,Flex,Automático,Hidráulica,Preto,4 portas,7,26022710,Nova Iguaçu,Posse,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-spin-2016-ltz-at-7-lugares-898669879
"Carros, vans e utilitários",NISSAN KICKS SV LIMITED 1.6 16V FLEX 5P AUT.,NISSAN,SUV,2017,56000,1.6,Flex,Automático,Elétrica,Preto,4 portas,7,28950000,Armação dos Búzios,,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-2017-sv-cvt-preto-850546965
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 12V FLEX MEC.,HYUNDAI,Passeio,2020,45982,,Flex,Manual,,,4 portas,0,22793082,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2019-2020-1-0-12v-flex-sense-manual-876294884
"Carros, vans e utilitários",FIAT TORO ENDURENCE 1.8 16V FLEX AUT.,FIAT,Passeio,2019,48000,,Flex,Automático,,,4 portas,5,22793082,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2018-2019-1-8-16v-evo-flex-endurance-at6-894370073
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP ADVANTAGE 2.5 FLEX 4X2 CD,GM - CHEVROLET,Pick-up,2017,46521,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,4 portas,5,28800000,Rio Bonito,,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-s-10-adv-fd-2-flex-top-ano-2017-892524944
"Carros, vans e utilitários",FORD ECOSPORT XLT 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2004,160,1.6,Flex,Manual,Hidráulica,Prata,4 portas,1,25640020,Petrópolis,Castelanea,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-04-gnv-embaixo-898669704
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2018,20000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,6,24120192,Niterói,Fonseca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-680549240
"Carros, vans e utilitários",FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,Van/Utilitário,2005,175000,1.6,Gás Natural,Manual,Hidráulica,Prata,4 portas,8,27330670,Barra Mansa,Centro,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-2005-898669669
"Carros, vans e utilitários",FIAT PALIO SPORTING DUAL. B.EDIT. 1.6 FLEX 5P,FIAT,,2014,58000,,,Automático,Hidráulica,,,,25615532,Petrópolis,Quissama,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-1-6-58mil-km-automatico-898669514
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,Sedã,2014,60000,1.0,Flex,Manual,Elétrica,Prata,4 portas,0,26510608,Nilópolis,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-unico-dono-898669516
"Carros, vans e utilitários",HYUNDAI VELOSTER,HYUNDAI,Passeio,2012,136000,1.6,Gasolina,Automático,Elétrica,Preto,4 portas,5,22790714,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-veloster-2012-1-6-16v-gasolina-3p-automatico-895005006
"Carros, vans e utilitários",FIAT 147 C/ CL,FIAT,Antigo,1986,64000,1.3,Álcool,Manual,Mecânica,Verde,2 portas,9,21330790,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-147-1986-1-3-c-8v-alcool-2-p-manual-888380488
"Carros, vans e utilitários",NISSAN FRONTIER SL CD 4X4 2.5TB DIESEL AUT,NISSAN,Pick-up,2015,12000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,0,24412001,São Gonçalo,Pita,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fronteir-2015-2-5-diesel-sl-4x4-automatica-896993526
"Carros, vans e utilitários",LAND ROVER RANGE ROVER,LAND ROVER,Passeio,2013,0,2.0 - 2.9,Gasolina,Automático,Elétrica,Cinza,4 portas,5,22740360,Rio de Janeiro,Pechincha,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/land-rover-range-rover-evoque-2013-2-0-prestige-4wd-16v-gasolina-4p-automatico-880532874
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2019,18985,1.4,Flex,Automático,Elétrica,Amarelo,4 portas,2,21381340,Rio de Janeiro,Cascadura,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-conservado-o-carro-833825101
