Categoria,Modelo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,CEP,Município,Bairro,price,url,Marca,Cor,Tipo de veículo,Final de placa
"Carros, vans e utilitários",FORD FIESTA,2008,145000,1.0,Flex,Manual,Hidráulica,4 portas,58108288,Cabedelo,Renascer,19500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2008-completo-898655637,FORD,Preto,Sedã,5
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2019,39000,,Flex,Automático,,4 portas,58102660,Cabedelo,Jardim América,96990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-xei-16v-889843987,TOYOTA,,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,2016,78085,1.4,Flex,Manual,Hidráulica,4 portas,58033410,João Pessoa,Brisamar,46875.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-883255885,GM - CHEVROLET,Cinza,Sedã,3
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 5P,2011,70000,1.0,Flex,Manual,Hidráulica,4 portas,58040260,João Pessoa,Torre,21900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-4-portas-completo-894114534,GM - CHEVROLET,Preto,Hatch,2
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,2015,119872,1.4,Flex,Automático,Hidráulica,4 portas,58040560,João Pessoa,Torre,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-2014-2015-1-4-mpfi-lt-8v-flex-4p-automatico-850233054,GM - CHEVROLET,Prata,Passeio,4
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,2012,17,1.0,Flex,Manual,Hidráulica,4 portas,58050690,João Pessoa,Castelo Branco,30900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-reliquia-17-km-completo-estado-de-zero-879855651,FIAT,Prata,Hatch,0
"Carros, vans e utilitários",FIAT PALIO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,2015,5,1.6,Flex,Automático,Hidráulica,4 portas,58050690,João Pessoa,Castelo Branco,38900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/palio-2015-891033507,FIAT,Azul,Hatch,0
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI LOTAÇÃO 1.4 MI TOTAL FLEX 8V,2008,240000,1.4,Flex,Manual,Mecânica,,58015180,João Pessoa,Jaguaribe,25900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kombi-2008-bem-conservada-866519985,VW - VOLKSWAGEN,Branco,Van/Utilitário,
"Carros, vans e utilitários",PEUGEOT 207,2010,300000,,,,,,58040540,João Pessoa,Torre,16990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-passion-2010-1-4-completo-gmustang-894700744,PEUGEOT,,,
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,2015,130000,1.8,Flex,Automático,Elétrica,4 portas,58035105,João Pessoa,Bessa,67900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-2015-automatico-898635562,TOYOTA,Branco,Sedã,2
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,2010,70000,1.0,Flex,Manual,Hidráulica,4 portas,58071680,João Pessoa,Cristo Redentor,18000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-2010-so-venda-898650829,GM - CHEVROLET,Prata,Sedã,7
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P,2005,179325,1.0,Gasolina,Manual,Hidráulica,4 portas,58305110,Bayeux,São Bento,11000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-uno-2005-898652578,FIAT,Branco,Passeio,3
,,,,,,,,,,,,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/frontier-xe-2021-884698277,,,,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,2020,29900,1.6,Flex,Manual,Hidráulica,4 portas,58059190,João Pessoa,Mangabeira,56590.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-6-msi-totalflex-4p-manual-869896989,VW - VOLKSWAGEN,Branco,Sedã,8
"Carros, vans e utilitários",FIAT UNO MILLE CELEB. WAY ECON. 1.0 F.FLEX 4P,2012,0,1.0,Flex,Manual,Hidráulica,4 portas,58200000,Guarabira,,22000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2012-898647551,FIAT,Cinza,,9
"Carros, vans e utilitários",HYUNDAI HB20X STYLE 1.6 FLEX 16V AUT.,2014,122960,1.6,Gás Natural,Automático,Hidráulica,4 portas,58028880,João Pessoa,Ipês,45900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/veiculo-hb20-x-1-6-at-br-ano-2013-2014-br-855607991,HYUNDAI,Branco,Hatch,0
"Carros, vans e utilitários",FIAT SIENA EL CELEB. 1.0 MPI FIRE FLEX 8V 4P,2013,100000,1.0,Flex,Manual,Hidráulica,4 portas,58053000,João Pessoa,Água Fria,31900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/siena-2013-extra-893575111,FIAT,Prata,Sedã,5
"Carros, vans e utilitários",TOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.,2017,81000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,58037030,João Pessoa,Jardim Oceania,164900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-sw4-2017-flex-unico-dono-898644255,TOYOTA,Prata,SUV,8
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,2018,0,1.8,Flex,Automático,Hidráulica,4 portas,58102800,Cabedelo,Parque Verde,88900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hrv-2018-816507308,HONDA,Prata,Passeio,7
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,2018,25500,1.8,Flex,Automático,Hidráulica,4 portas,58039170,João Pessoa,Tambaú,60900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/spin-active-892734016,GM - CHEVROLET,Outra,Van/Utilitário,5
"Carros, vans e utilitários",NISSAN FRONTIER LE CD 4X4 2.5 TB DIESEL MEC.,2010,246000,2.0 - 2.9,Diesel,Manual,Elétrica,4 portas,58432753,Campina Grande,Malvinas,65000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-2009-2010-le-seminova-898622175,NISSAN,Preto,Pick-up,5
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,2016,86,1.0,Flex,Manual,Hidráulica,4 portas,58340000,Sapé,,38000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt-2016-898641161,GM - CHEVROLET,Branco,Passeio,
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,2018,100000,1.8,Flex,Automático,Elétrica,4 portas,58053000,João Pessoa,Água Fria,74900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hrv-2016-ex-1-8-cvt-889020123,HONDA,Prata,SUV,
"Carros, vans e utilitários",RENAULT SANDERO,2009,124000,1.6,Flex,Manual,Hidráulica,4 portas,58038680,João Pessoa,Manaíra,25500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-16v-2009-2010-897873649,RENAULT,Cinza,Passeio,7
"Carros, vans e utilitários",FIAT ARGO 1.0 6V FLEX.,2022,0,1.0,Flex,Manual,Elétrica,4 portas,58102660,Cabedelo,Jardim América,56990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-2022-completo-por-r-56-990-00-ou-r-16-000-00-mais-60x-999-00-872138309,FIAT,Preto,Hatch,
"Carros, vans e utilitários",FORD KA,2020,37200,1.5,Flex,Manual,,4 portas,58110160,Bayeux,Centro,57850.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-5-ti-vct-flex-se-manual-898639315,FORD,Branco,,8
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2015,77,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,58340000,Sapé,,74900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2015-xei-898639544,TOYOTA,Prata,Passeio,7
"Carros, vans e utilitários",GM - CHEVROLET TRACKER,2021,1,1.2,Flex,Automático,Hidráulica,4 portas,58110160,Bayeux,Centro,126990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-2-turbo-flex-automatico-898639374,GM - CHEVROLET,Azul,,2
"Carros, vans e utilitários",FIAT PALIO WAY CELEBRATION 1.0 F. FLEX 8V 5P,2017,89,1.0,Flex,Manual,Hidráulica,4 portas,58340000,Sapé,,31900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-way-2017-2017-898643869,FIAT,Branco,Passeio,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,2020,44360,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,52990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-12v-mpi-totalflex-4p-manual-898639114,VW - VOLKSWAGEN,Cinza,,1
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,2011,108000,,,Manual,,2 portas,58043030,João Pessoa,Miramar,17600.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-mile-fire-2011-ar-condicionado-extra-novinho-898639075,FIAT,Vermelho,,1
"Carros, vans e utilitários",FIAT MOBI,2020,64600,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,48500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-1-0-8v-evo-flex-like-manual-898638939,FIAT,Preto,,6
"Carros, vans e utilitários",HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,2016,479000,1.0,Flex,Manual,Hidráulica,4 portas,58040000,João Pessoa,Torre,47990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-c-plus-c-style-1-0-flex-12v-4p-mec-898638908,HYUNDAI,Prata,Sedã,1
"Carros, vans e utilitários",FORD KA,2019,42300,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,49990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-manual-898638744,FORD,Branco,,3
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,2019,34617,1.6,Flex,Manual,Hidráulica,2 portas,58401145,Campina Grande,Palmeira,55988.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-robust-cs-1-6-2019-855613462,VW - VOLKSWAGEN,Branco,Pick-up,9
"Carros, vans e utilitários",FORD FIESTA SE 1.6 16V FLEX 5P,2019,23000,1.6,Flex,Manual,Elétrica,4 portas,58040300,João Pessoa,Torre,56900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-6-se-2019-892172007,FORD,Branco,,5
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2019,63000,1.0,Flex,Manual,Hidráulica,4 portas,58700240,Patos,Centro,44000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-carro-extra-898638008,FORD,Branco,Hatch,9
"Carros, vans e utilitários",CITROEN AIRCROSS FEEL 1.6 FLEX 16V 5P AUT.,2017,40000,1.6,Flex,Automático,Elétrica,4 portas,58031180,João Pessoa,Pedro Gondim,46900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/citroen-aircross-automatico-898636963,CITROEN,Branco,SUV,6
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,2015,82400,1.0,Flex,Manual,Elétrica,4 portas,58028880,João Pessoa,Ipês,38990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-14-15-895032684,GM - CHEVROLET,Prata,Hatch,0
"Carros, vans e utilitários",GM - CHEVROLET JOY PLUS 1.0 8V 4P FLEX MEC,2020,44102,,Flex,Manual,,4 portas,58033907,João Pessoa,Brisamar,50220.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-858455282,GM - CHEVROLET,,Passeio,3
"Carros, vans e utilitários",FORD FIESTA CLASS 1.0 4P,2012,90000,1.0,Flex,Manual,Hidráulica,4 portas,58013520,João Pessoa,Centro,24500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-class-1-0-2012-completo-extra-891006582,FORD,Prata,Hatch,7
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,2014,0,1.0,Flex,Manual,Hidráulica,4 portas,58015060,João Pessoa,Jaguaribe,24500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2014-898636053,GM - CHEVROLET,Prata,Hatch,6
"Carros, vans e utilitários",NISSAN VERSA 1.0 12V FLEXSTART 4P MEC.,2017,72000,1.0,Flex,Manual,Elétrica,4 portas,58011110,João Pessoa,Centro,42500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/versa-2017-1-0-897847842,NISSAN,Branco,Sedã,0
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,2018,980000,1.4,Flex,Manual,Hidráulica,2 portas,58035320,João Pessoa,Bessa,47500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-898635856,FIAT,Branco,Pick-up,8
"Carros, vans e utilitários",GM - CHEVROLET CHEVETTE,1985,260530,,Gasolina,,,2 portas,58890000,Brejo do Cruz,,4000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevette-898635353,GM - CHEVROLET,Verde,,9
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,2003,10000,1.0,Gasolina,Manual,,2 portas,58309700,Bayeux,Mário Andreazza,9500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2003-898635057,GM - CHEVROLET,Preto,Hatch,1
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,2018,75000,1.0,Flex,Manual,Elétrica,4 portas,58015120,João Pessoa,Jaguaribe,45900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-2018-877703947,GM - CHEVROLET,Preto,Sedã,8
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,2018,53000,1.0,Flex,Manual,Elétrica,4 portas,58410215,Campina Grande,Catolé,40000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2018-completo-898634624,FORD,Prata,Sedã,1
"Carros, vans e utilitários",FIAT ARGO,2020,42830,,Flex,Manual,,4 portas,58033907,João Pessoa,Brisamar,53900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2020-1-0-firefly-flex-drive-manual-858463418,FIAT,,Passeio,5
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,2012,161000,,Flex,Automático,,,58704370,Patos,Belo Horizonte,55000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-altis-2012-898628032,TOYOTA,,,
"Carros, vans e utilitários",SUZUKI JIMNY WIDE/ JIMNY/4ALL 1.3 16V,2015,84000,1.3,Flex,Manual,Hidráulica,2 portas,58039151,João Pessoa,Tambaú,59990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jimny-4all-manual-4x4-2015-pneus-novos-898634486,SUZUKI,Vermelho,SUV,4
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,2012,60,1.0,Flex,Manual,Hidráulica,4 portas,58050690,João Pessoa,Castelo Branco,28990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2012-completo-novo-880128831,FIAT,Verde,Hatch,0
"Carros, vans e utilitários",FIAT TORO,2017,43000,,,,,,58046000,João Pessoa,Altiplano Cabo Branco,78990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2017-898627889,FIAT,,,
"Carros, vans e utilitários",TOYOTA ,2009,140000,1.8,Flex,Manual,Elétrica,4 portas,58414160,Campina Grande,Liberdade,36500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2009-cambio-manual-898628407,TOYOTA,Preto,Sedã,4
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,2019,24111,1.4,Flex,Manual,Hidráulica,2 portas,58401145,Campina Grande,Palmeira,58988.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-hk-1-4-bau-2019-830316007,FIAT,Branco,Van/Utilitário,0
"Carros, vans e utilitários",FORD FIESTA SE 1.6 16V FLEX 5P,2017,63157,1.6,Flex,Manual,Elétrica,4 portas,58045010,João Pessoa,Cabo Branco,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-hatch-se-1-6-880583008,FORD,Vermelho,Hatch,7
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,2015,96000,1.0,Flex,Manual,Elétrica,4 portas,58066120,João Pessoa,Muçumagro,34900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-2015-1-0-completo-de-fabrica-comando-no-volante-898627425,VW - VOLKSWAGEN,Branco,Hatch,5
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 FLEX 16V AUT.,2020,41603,1.6,Flex,Automático,Hidráulica,4 portas,58033020,João Pessoa,Brisamar,72900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/duster-dynamique-1-6-automatica-2020-883294401,RENAULT,Branco,SUV,3
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,2019,40000,2.0 - 2.9,Diesel,Automático,Elétrica,4 portas,58053175,João Pessoa,Jardim São Paulo,279900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2019-2019-7-lugares-impecavel-867200919,TOYOTA,Preto,SUV,2
"Carros, vans e utilitários",FORD ECOSPORT XLT 1.6/ 1.6 FLEX 8V 5P,2005,9999,1.6,Gasolina,Manual,Hidráulica,4 portas,58073171,João Pessoa,Cidade dos Colibris,17900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-xlt-2005-1-6-completa-extra-promocao-de-19-900-por-17-900-00-873103945,FORD,Preto,SUV,
"Carros, vans e utilitários",RENAULT CLIO AUTHENTIQUE 1.0 8V 3P,2005,160000,1.0,Gasolina,Manual,Mecânica,4 portas,58304500,Santa Rita,Várzea Nova,10500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/clio-1-0-898626426,RENAULT,Verde,Hatch,5
"Carros, vans e utilitários",SUZUKI JIMNY 4SPORT/ 4WORK 1.3 16V,2012,68357,1.3,Gasolina,Manual,Hidráulica,2 portas,58033410,João Pessoa,Brisamar,49875.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jimny-4sport-4x4-894470801,SUZUKI,Branco,SUV,3
"Carros, vans e utilitários",LAND ROVER RANGE ROVER EVOQUE DYNAMIC TECH 2.0 AUT 5P,2013,75275,2.0 - 2.9,Gasolina,Automático,Hidráulica,4 portas,58073470,João Pessoa,Água Fria,130000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/evoque-dynamic-tech-898626109,LAND ROVER,Azul,SUV,5
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL COMFORTLINE 1.0 T. FLEX 8V 5P,2008,8468,1.0,Flex,Manual,Mecânica,4 portas,58303465,Santa Rita,Municípios,11500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/carro-898625316,VW - VOLKSWAGEN,,Conversível,7
"Carros, vans e utilitários",GM - CHEVROLET SPIN PREMIER 1.8 8V ECONO.FLEX 5P AUT.,2020,34671,1.8,Flex,Automático,Elétrica,4 portas,58033020,João Pessoa,Brisamar,82990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-premier-8v-flex-4p-automatico-859468341,GM - CHEVROLET,Prata,Van/Utilitário,4
"Carros, vans e utilitários",FIAT STRADA,2016,42000,,,Manual,,,58058180,João Pessoa,Mangabeira,39990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/estrada-2016-898625156,FIAT,,,
"Carros, vans e utilitários",MERCEDES-BENZ CLA-200,2017,67000,,Gasolina,Automático,Hidráulica,4 portas,58401686,Campina Grande,Alto Branco,145000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/mercedes-cla-200-ff-unico-dono-2017-898624342,MERCEDES-BENZ,Branco,Sedã,7
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,2015,85000,,Diesel,Automático,Hidráulica,4 portas,58400020,Campina Grande,Centro,140000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/s10-ltz-4x4-aut-diesel-15-15-844269921,GM - CHEVROLET,Prata,,7
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,2016,0,1.8,Flex,Automático,Elétrica,4 portas,58704100,Patos,Belo Horizonte,82900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hrv-2016-exl-top-da-categoria-892227186,HONDA,Outra,SUV,3
"Carros, vans e utilitários",FORD FIESTA CLASS 1.6 8V 98CV 5P,2011,130000,1.6,Flex,Manual,Hidráulica,4 portas,58400012,Campina Grande,Centro,24500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-class-1-6-2011-completo-898622044,FORD,Prata,Hatch,6
"Carros, vans e utilitários",FORD KA,2020,55600,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,51500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-manual-898620222,FORD,Branco,,2
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,2016,91000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,58045000,João Pessoa,Cabo Branco,129900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-automatica-2016-2016-878935038,VW - VOLKSWAGEN,Prata,Pick-up,9
"Carros, vans e utilitários",KIA MOTORS CERATO 1.6 16V AUT.,2008,0,1.6,Gasolina,Automático,Hidráulica,4 portas,58055600,João Pessoa,Mangabeira,21900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/cerato-2008-automatico-novissimo-898620586,KIA MOTORS,Prata,Passeio,7
"Carros, vans e utilitários",RENAULT SANDERO,2020,51000,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,53900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-12v-sce-flex-zen-manual-898619991,RENAULT,Branco,,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO,2021,41000,1.6,Flex,Manual,,2 portas,58110160,Bayeux,Centro,65850.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-msi-robust-cs-8v-flex-2p-manual-898619718,VW - VOLKSWAGEN,Branco,,1
"Carros, vans e utilitários",FORD KA,2019,63000,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,48900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-ti-vct-flex-se-manual-898619497,FORD,Prata,,9
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 8V 4P,2019,44000,1.6,Flex,Automático,Hidráulica,4 portas,58046700,João Pessoa,Portal do Sol,56900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/voyage-2019-completissimo-novissimo-897291208,VW - VOLKSWAGEN,Branco,Sedã,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,2019,49000,1.6,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,52990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-6-msi-totalflex-4p-manual-898619277,VW - VOLKSWAGEN,Prata,,1
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,2020,42000,1.6,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,67950.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-1-6-msi-total-flex-manual-898618806,VW - VOLKSWAGEN,Preto,,6
"Carros, vans e utilitários",RENAULT SANDERO,2021,60000,1.0,Flex,Manual,Hidráulica,4 portas,58110160,Bayeux,Centro,55990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-12v-sce-flex-life-manual-898619077,RENAULT,Branco,,6
"Carros, vans e utilitários",CITROEN C3,2012,119000,,,,,,58040540,João Pessoa,Torre,26990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c3-picasso-2012-1-6-automatico-gmustang-veiculos-878528014,CITROEN,,,
