Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Final de placa,CEP,Município,price,url,Portas,Bairro
"Carros, vans e utilitários",HONDA CIVIC SEDAN EX 2.0 FLEX 16V AUT.4P,HONDA,Passeio,2018,59883,2.0 - 2.9,Flex,Automático,,Preto,4,65076820,São Luís,0.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-ex-2-0-i-vtec-cvt-895321892,2 portas,Jaracaty
"Carros, vans e utilitários",HYUNDAI HB20X PREMIUM 1.6 FLEX 16V MEC.,HYUNDAI,Passeio,2014,77739,1.6,Flex,Manual,,Branco,9,65076820,São Luís,0.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-premium-1-6-flex-895329376,4 portas,Jaracaty
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2015,0,1.0,Flex,Manual,Hidráulica,Branco,9,65695000,Fortuna,30000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-mi-flex-r-30-000-895336808,4 portas,
"Carros, vans e utilitários",RENAULT KWID OUTSIDER 1.0 FLEX 12V 5P MEC.,RENAULT,Passeio,2020,96943,1.0,Flex,Manual,,Prata,8,65076820,São Luís,0.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-outsider-1-0-12v-sce-flex-895318694,2 portas,Jaracaty
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CL 1.6 MI 2P E 4P,VW - VOLKSWAGEN,Hatch,1994,156000,,Gasolina,Manual,Mecânica,Branco,5,65272000,Santa Luzia do Paruá,10000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-895304763,2 portas,
"Carros, vans e utilitários",FIAT PALIO ATTRA. BEST SELLER 1.0 EVO FLEX 5P,FIAT,Hatch,2014,107000,1.0,Flex,Manual,Hidráulica,Cinza,1,65930000,Açailândia,32000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-0-895307597,4 portas,
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2014,118000,1.0,Flex,Manual,Hidráulica,Branco,,65900550,Imperatriz,26000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-2014-895305059,4 portas,Centro
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Passeio,2001,0,1.0,Gasolina,Manual,Mecânica,Preto,,65110000,São José de Ribamar,6800.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/celta-2001-895304647,2 portas,
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Passeio,2009,8000000,1.0,Flex,Manual,Hidráulica,Prata,3,65130000,Paço do Lumiar,9000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/carro-muito-bom-895298092,2 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO BLUEMOTION 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2008,120,1.6,Flex,Manual,Hidráulica,Azul,6,65058005,São Luís,20000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/polo-1-6-muito-top-2008-895295778,4 portas,Cidade Operária
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2008,90,1.6,Flex,Manual,,Preto,,65058293,São Luís,14000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiesta-completo-895294017,4 portas,Jardim América
"Carros, vans e utilitários",RENAULT CAPTUR ZEN 1.6 16V FLEX 5P MEC.,RENAULT,Passeio,2018,48017,1.6,Flex,Manual,,Branco,0,65076820,São Luís,74000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-zen-1-6-16v-sce-flex-895292675,4 portas,Jaracaty
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,RENAULT,SUV,2014,125000,1.6,Flex,Automático,Hidráulica,Cinza,7,65054350,São Luís,34000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-stepway-automatico-895295648,4 portas,Cohatrac II
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2015,83000,1.0,Flex,Manual,Hidráulica,Branco,4,65054550,São Luís,29990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/classic-2015-1-0-895292214,4 portas,Cohatrac IV
"Carros, vans e utilitários",GM - CHEVROLET SPIN ADVANTAGE 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Passeio,2018,65191,1.8,Flex,Manual,,Prata,1,65076820,São Luís,58900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-advantage-5s-1-8-flex-aut-895284584,4 portas,Jaracaty
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2018,27000,1.4,Flex,Automático,Elétrica,Prata,6,65040100,São Luís,62000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/onix-automatico-895292028,4 portas,João Paulo
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,1997,200000,1.6,Gasolina,Manual,Mecânica,Azul,,65076360,São Luís,10000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-bola-895281921,2 portas,São Francisco
"Carros, vans e utilitários",PEUGEOT 3008 ALLURE 1.6 TURBO 16V 5P AUT.,PEUGEOT,SUV,2020,7820,1.6,Flex,Automático,Elétrica,Branco,,65076820,São Luís,189900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-1-6-allure-aut-2020-880155896,4 portas,Jaracaty
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2014,77000,1.5,Flex,Manual,Hidráulica,Branco,2,65130000,Paço do Lumiar,30000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-c3-tendance-895273451,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2018,71011,1.0,Flex,Manual,,Branco,2,65040515,São Luís,37000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vw-up-take-1-0-flex-4p-828147967,4 portas,Sacavém
"Carros, vans e utilitários",TOYOTA HILUX CD DX 4X4 3.0 8V 90CV DIESEL,TOYOTA,Passeio,2013,145000,3.0 - 3.9,Diesel,Automático,Hidráulica,Prata,6,65500000,Chapadinha,121000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-hilux-2013-srv-895269985,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2014,75000,1.0,Gasolina,Manual,Hidráulica,Preto,7,65110000,São José de Ribamar,28000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-895267660,4 portas,
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2012,132000,1.4,Flex,Manual,Hidráulica,Prata,1,65110000,São José de Ribamar,40500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/strada-cabine-dupla-1-4-895266487,2 portas,
"Carros, vans e utilitários",HYUNDAI HB20 COPA DO MUNDO 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2015,85000,1.6,Flex,Automático,Hidráulica,Prata,4,65901320,Imperatriz,50000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/hb20-sedan-automatico-895256579,4 portas,Mercadinho
"Carros, vans e utilitários",FIAT UNO MILLE CELEB. WAY ECON. 1.0 F.FLEX 2P,FIAT,Hatch,2013,82000,1.0,Flex,Manual,Mecânica,Prata,0,65042245,São Luís,23000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-890049953,2 portas,Coroado
"Carros, vans e utilitários",VW - VOLKSWAGEN NIVUS HIGHLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,SUV,2021,0,1.0,Flex,Automático,Hidráulica,Cinza,9,65700000,Bacabal,121990.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/nivus-zero-km-893182579,4 portas,
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2017,98000,3.0 - 3.9,Diesel,Automático,Elétrica,Branco,0,65900573,Imperatriz,159999.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/ranger-3-2-limited-2016-2017-881920611,4 portas,Juçara
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P MEC.,GM - CHEVROLET,Sedã,2012,74000,1.8,Flex,Manual,Elétrica,Cinza,9,65040100,São Luís,43990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-895249643,4 portas,João Paulo
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X2 3.0 8V 90CV DIESEL,TOYOTA,Pick-up,2006,430000,3.0 - 3.9,Diesel,Manual,Hidráulica,Branco,5,65066620,São Luís,57000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-hillux-2005-2006-diesel-895246743,4 portas,Turu
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2011,145,1.0,Flex,Manual,Mecânica,Vermelho,3,65074856,São Luís,8500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/celta-2011-finan-895232891,4 portas,Planalto Vinhais I
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GL 2.2 / 2.0 MPFI,GM - CHEVROLET,,2000,118000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Verde,1,65000000,São Luís,13000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-vectra-2-2-8v-895243831,4 portas,
"Carros, vans e utilitários",KIA MOTORS SORENTO 3.5 V6 24V 278CV 4X4 AUT.,KIA MOTORS,SUV,2020,1,3.0 - 3.9,Gasolina,Automático,Elétrica,Preto,0,65071380,São Luís,320000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/surv-sorento-v6-3-5-280cv-895245987,4 portas,Calhau
"Carros, vans e utilitários", ,,,2019,35000,,,,,,,65072029,São Luís,61900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/strada-working-872968658,,Quintas do Calhau
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CE,FIAT,Pick-up,2017,76000,1.4,Flex,Manual,Hidráulica,Vermelho,2,65092173,São Luís,57000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/strada-working-1-4-895230184,4 portas,Mata de Itapera
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 2P,VW - VOLKSWAGEN,Hatch,2010,120000,1.6,Flex,Manual,Hidráulica,Prata,8,65057180,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-completo-895223436,4 portas,João de Deus
"Carros, vans e utilitários",CITROEN EVASION  GLX 2.0 16V,CITROEN,,1999,10,2.0 - 2.9,Gasolina,Manual,Hidráulica,,,65110000,São José de Ribamar,20000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/mini-van-citroen-895219566,,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2014,75000,1.0,Flex,Manual,Hidráulica,Preto,1,65000000,São Luís,24000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/classic-2014-895218521,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN T-CROSS COMFORTLINE 1.0 TSI FLEX 5P AUT.,VW - VOLKSWAGEN,SUV,2020,41300,1.0,Flex,Automático,Elétrica,Cinza,7,65071971,São Luís,99290.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/t-cross-comfortline-200-tsi-at-1-0-4p-2019-2020-810615970,4 portas,Calhau
"Carros, vans e utilitários",HYUNDAI CRETA PULSE PLUS 1.6 16V FLEX AUT.,HYUNDAI,SUV,2017,67000,1.6,Flex,Automático,Hidráulica,Prata,1,65000000,São Luís,75000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-2017-895218481,4 portas,
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2020,18000,1.0,Flex,Manual,Hidráulica,Vermelho,7,65064380,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-like-ano-2020-2020-conservadissimo-e-revisado-895211990,4 portas,Aurora
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Hatch,2020,49000,1.0,Gasolina,Manual,Hidráulica,Cinza,5,65085581,São Luís,53000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/veiculo-895215986,4 portas,Anjo da Guarda
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T. FLEX 16V CE,VW - VOLKSWAGEN,Pick-up,2011,180,1.6,Flex,Manual,Hidráulica,Prata,3,65081311,São Luís,14500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-2011-fifi-895203913,2 portas,Vila Embratel
"Carros, vans e utilitários",KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX  AUT.,KIA MOTORS,SUV,2018,42000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,0,65071380,São Luís,105000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/sportage-automatica-2018-895200204,4 portas,Calhau
"Carros, vans e utilitários",GM - CHEVROLET ASTRA GL MILENIUM 1.8 MPFI 4P,GM - CHEVROLET,Sedã,2001,20008888,1.8,Gasolina,Manual,Hidráulica,Prata,4,65138000,Raposa,14000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/astra-895199692,4 portas,
"Carros, vans e utilitários",FORD KA+ SEDAN 1.5 16V FLEX 4P,FORD,Sedã,2017,55000,1.5,Flex,Manual,Hidráulica,Preto,8,65070390,São Luís,39990.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-se-2017-flex-895199227,,Vinhais
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX 16V 4P MEC.,HONDA,Sedã,2010,116800,1.5,Flex,Manual,Elétrica,Preto,3,65912080,Imperatriz,38200.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/honda-city-895201697,4 portas,Vila Nova
"Carros, vans e utilitários",TOYOTA YARIS XL SEDAN 1.5 FLEX 16V 4P AUT.,TOYOTA,Sedã,2019,61000,1.5,Flex,Automático,Elétrica,Branco,5,65900390,Imperatriz,79900.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-xl-automatico-2019-861691743,4 portas,Centro
"Carros, vans e utilitários",HONDA CIVIC SED. LXL/ LXL SE 1.8 FLEX 16V AUT.,HONDA,Sedã,2013,56000,1.8,Flex,Automático,Assistida,Branco,0,65900390,Imperatriz,63000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxl-2013-862001911,4 portas,Centro
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI LOTAÇÃO 1.6 MPI,VW - VOLKSWAGEN,Van/Utilitário,1995,100000,1.6,Gasolina,Manual,Mecânica,Branco,5,65047640,São Luís,4000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-moto-ou-carro-895198466,4 portas,Santo Antônio
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Sedã,2008,137000,1.8,Flex,Automático,Hidráulica,Prata,6,65000000,São Luís,33000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/new-civic-automatico-2008-895163800,4 portas,
,,,,,,,,,,,,,,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-esse-honda-civic-895160400,,
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Van/Utilitário,2016,77100,1.4,Flex,Manual,Hidráulica,Branco,1,65054115,São Luís,60000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/strada-cabine-dupla-03-portas-2016-2016-completa-895165953,4 portas,Forquilha
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! HIGH 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,60000,1.0,Flex,Manual,Hidráulica,Preto,0,65110000,São José de Ribamar,37000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vw-up-high-1-0-tf-1-0-12v-5p-2015-895196628,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2019,18000,1.0,Gasolina,Manual,Elétrica,Prata,4,65059820,São Luís,50000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2019-895152920,4 portas,Cruzeiro de Santa Bárbara
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2017,77000,3.0 - 3.9,Diesel,Automático,Elétrica,Vermelho,0,65480000,Arari,161900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-2017-895149792,4 portas,
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Van/Utilitário,2016,132,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,9,65000000,São Luís,167000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-16-16-2021-pago-895150002,4 portas,
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,,2018,50000,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,,65000000,São Luís,145000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hilux-895137876,4 portas,
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2018,42000,1.8,Flex,Automático,Elétrica,Vermelho,0,65065710,São Luís,,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vende-se-830571796,4 portas,Solar dos Lusitanos
"Carros, vans e utilitários", ,,,1999,588,2.0 - 2.9,Diesel,Manual,,,,65110000,São José de Ribamar,22000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/peugeot-504-895127364,2 portas,
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-POWER 1.6 8V 5P,RENAULT,Hatch,2016,86444,1.0,Flex,Manual,Hidráulica,Cinza,,65076820,São Luís,38900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-6-exprecion-2016-867948348,4 portas,Jaracaty
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2013,91000,1.0,Flex,Manual,Hidráulica,Prata,9,65050350,São Luís,23000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/celta-895135127,4 portas,COHAB Anil I
"Carros, vans e utilitários",FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Pick-up,2021,0,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,8,65950000,Barra do Corda,197000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/vendo-ranger-xls-0km-ja-emplacada-890416655,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 2P,VW - VOLKSWAGEN,Passeio,2000,22222,1.0,Gasolina,Manual,Mecânica,Vermelho,7,65047000,São Luís,5000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/golzao-895136138,2 portas,Pão de Açúcar
"Carros, vans e utilitários",FIAT IDEA ADV./ ADV.LOCK.DUALOGIC 1.8 FLEX 5P,FIAT,Passeio,2013,97405,,Flex,Automático,,,6,65036284,São Luís,36000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/idea-2013-2013-1-8-mpi-adventure-16v-flex-4p-automatizado-850471618,4 portas,Santo Antônio
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,75000,1.0,Gasolina,Manual,Mecânica,Prata,,65080100,São Luís,18000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/classic-1-0-muito-novo-895121457,4 portas,Vila Isabel (Anjo da Guarda)
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,51000,1.4,Flex,Manual,Elétrica,Branco,3,65071380,São Luís,60090.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-mt-1-4-4p-2019-2019-880579881,4 portas,Calhau
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X4 TB DIESEL MEC.,FIAT,Pick-up,2017,65000,2.0 - 2.9,Diesel,Manual,Mecânica,Vermelho,0,65010000,São Luís,97000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-16-17-2-0-895118365,4 portas,Centro
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,24850,1.0,Flex,Manual,,Branco,5,65636882,Timon,44500.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-895118188,4 portas,Boa Esperança
"Carros, vans e utilitários",FIAT STRADA 1.4 MPI FIRE FLEX 8V CE,FIAT,Van/Utilitário,2012,84,1.4,Flex,Manual,Hidráulica,Prata,6,65000000,São Luís,32500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/estrada-2012-895119143,2 portas,
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2016,84000,1.4,Flex,Manual,Hidráulica,Branco,9,65725000,Pedreiras,60000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-working-cd-876937720,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,SUV,2015,76000,1.6,Flex,Manual,Hidráulica,Preto,,65065180,São Luís,51900.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/volkswagem-novo-crossfox-1-6-16v-msi-2014-2015-895117592,4 portas,Olho D'Água
"Carros, vans e utilitários",RENAULT CLIO,RENAULT,Hatch,2014,78000,1.0,Flex,Manual,Hidráulica,Prata,0,65603750,Caxias,24500.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/clio-1-0-895118184,4 portas,Raiz
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,120000,1.4,Flex,Manual,Hidráulica,Cinza,3,65075741,São Luís,29500.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/vendo-cobalt-2012-871598806,4 portas,São Francisco
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,Antigo,2011,124000,1.6,Flex,Manual,Hidráulica,Prata,3,65685000,Buriti Bravo,21000.0,https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/sandero-2011-21-000-895116993,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2015,90000,1.6,Flex,Manual,Hidráulica,Azul,2,65215000,Viana,60000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cd-cross-1-6-895106636,4 portas,
"Carros, vans e utilitários",MITSUBISHI OUTLANDER 3.0/ GT 3.0 V6 AUT.,MITSUBISHI,SUV,2015,82000,3.0 - 3.9,Gasolina,Automático,Elétrica,Branco,0,65000000,São Luís,80000.0,https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/outlander-gt-3-0-895107524,4 portas,
