Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,CEP,Município,Bairro,price,url,Portas,Final de placa
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2019,53000,1.0,Flex,Automático,Hidráulica,Prata,71250010,Brasília,Zona Industrial (Guará),76990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-200-tsi-highline-aut-flex-2018-2019-888491670,4 portas,6
"Carros, vans e utilitários",MITSUBISHI LANCER,MITSUBISHI,,2012,114876,,Gasolina,Automático,,,71250200,Brasília,Zona Industrial (Guará),44900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-lancer-2-0-16v-859840513,4 portas,8
"Carros, vans e utilitários",TOYOTA HILUX CD D4-D 4X4 3.0 TDI DIES. MEC.,TOYOTA,Van/Utilitário,2012,190000,3.0 - 3.9,Diesel,Manual,Hidráulica,Prata,71250010,Brasília,Zona Industrial (Guará),104990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-3-0-tdi-4x4-cd-std-2012-2012-858611075,4 portas,7
"Carros, vans e utilitários",FIAT BRAVO,FIAT,,2014,121528,1.8,Flex,Manual,,Branco,71200020,Brasília,Zona Industrial (Guará),36990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-1-8-essence-16v-flex-4p-manual-895282308,4 portas,9
"Carros, vans e utilitários",FORD ESCORT L/LX 1.6,FORD,Antigo,1991,245000,1.6,Gasolina,Manual,Mecânica,Cinza,72650235,Brasília,Recanto das Emas,2700.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/escorte-898685679,2 portas,5
"Carros, vans e utilitários",HONDA CR-V LX 2.0 16V 2WD/2.0 FLEXONE AUT.,HONDA,SUV,2012,175000,2.0 - 2.9,Gasolina,Automático,Hidráulica,,71070663,Brasília,Guará II,60900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-crv-lx-2012-2012-875819185,4 portas,3
"Carros, vans e utilitários",VW - VOLKSWAGEN GTS 1.4 TSI 16V FLEX,VW - VOLKSWAGEN,,2020,12554,1.0,Flex,Automático,Hidráulica,Preto,71250050,Brasília,Zona Industrial (Guará),107890.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-gts-854828938,4 portas,2
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Passeio,2019,26298,,Flex,Manual,,,71200020,Brasília,Zona Industrial (Guará),50400.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-2019-1-0-mpfi-lt-8v-flex-4p-manual-803805666,4 portas,5
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Passeio,2014,88658,,Flex,Manual,,,71250035,Brasília,Zona Industrial (Guará),52900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-2014-2014-1-8-lt-16v-flex-4p-manual-885539674,4 portas,4
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,,2021,0,3.0 - 3.9,,Automático,Hidráulica,,72878003,Valparaíso de Goiás,Parque Esplanada II,270000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-highline-pronta-entrega-891380188,4 portas,
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 6V FLEX,FIAT,Hatch,2021,0,1.0,Flex,Manual,Elétrica,Preto,71727800,Brasília,Candangolândia,61990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-1-0-0km-preto-883265193,4 portas,
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE BUS. 1.6 FLEX 5P AUT.(PCD),CITROEN,,2015,92204,1.0,Flex,Automático,Mecânica,Branco,72020065,Brasília,Taguatinga Sul (Taguatinga),45990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-120a-exclusive-891651045,4 portas,6
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2019,30000,1.6,Flex,Manual,Elétrica,Cinza,72150317,Brasília,Taguatinga Norte (Taguatinga),61900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-msi-1-6-2019-898684717,4 portas,8
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Passeio,2011,180,1.6,Gasolina,Manual,Hidráulica,Vermelho,72872024,Valparaíso de Goiás,Jardim Ipanema,23000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2011-completo-898685313,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,VW - VOLKSWAGEN,,2020,37600,1.6,Flex,Manual,Hidráulica,Prata,71200030,Brasília,Zona Industrial (Guará),69900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-6-msi-total-flex-manual-870869831,4 portas,6
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.8 TDI 4X4 CD DIESEL AUT,GM - CHEVROLET,Pick-up,2018,45448,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,71250040,Brasília,Zona Industrial (Guará),171990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-lt-2-8-diesel-4x4-automatica-so-45-000-km-2018-aceitamos-trocas-e-financiamos-885089309,4 portas,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2012,150000,1.0,Flex,Manual,Hidráulica,Prata,72125090,Brasília,Taguatinga Norte (Taguatinga),18990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-gol-g4-2011-2012-829745912,4 portas,0
"Carros, vans e utilitários",TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2019,7100,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,71250005,Brasília,Zona Industrial (Guará),109000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2019-877243428,4 portas,9
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,,2019,51433,1.0,Flex,Manual,Mecânica,Cinza,72310501,Brasília,Samambaia Sul (Samambaia),49990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-0-mt-joye-887061227,4 portas,7
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2016,91000,1.0,Flex,Manual,Elétrica,Preto,71958180,Brasília,Areal (Águas Claras),41900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-move-tsi-1-0-total-flex-2016-898684310,4 portas,2
"Carros, vans e utilitários",MITSUBISHI LANCER GT 2.0 16V 160CV AUT.,MITSUBISHI,Sedã,2016,93000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,70766100,Brasília,Asa Norte,59000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lancer-gt-2016-898354315,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE  TRENDLINE 1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,,2015,0,1.0,Flex,Manual,Hidráulica,Prata,71250020,Brasília,Zona Industrial (Guará),31900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-1-0-flex-797641615,4 portas,
"Carros, vans e utilitários",KIA MOTORS SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,SUV,2018,42965,2.0 - 2.9,Flex,Automático,Elétrica,Branco,71735505,Brasília,Park Way,122900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-sportage-2-0-ex2-2018-impecavel-897936277,4 portas,1
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,76430,1.4,Flex,Manual,Hidráulica,Branco,71250040,Brasília,Zona Industrial (Guará),61900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-flex-completo-2018-2019-885721699,4 portas,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF GT 2.0 MI T. FLEX 8V 4P TIPTRONIC,VW - VOLKSWAGEN,Passeio,2015,69000,,Gasolina,Automático,,,71250035,Brasília,Zona Industrial (Guará),115900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-2014-2015-2-0-tsi-gti-16v-turbo-gasolina-4p-automatico-890813948,4 portas,5
"Carros, vans e utilitários",MITSUBISHI PAJERO TR4 2.0 FLEX 16V 4X2 AUT.,MITSUBISHI,SUV,2013,84000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,71735503,Brasília,Park Way,43800.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-automatico-2013-898683666,4 portas,4
"Carros, vans e utilitários",HONDA FIT DX 1.4 FLEX 16V 5P AUT.,HONDA,Hatch,2009,115000,1.4,Flex,Automático,,Vermelho,73255900,Brasília,Região dos Lagos (Sobradinho),32000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fit-honda-898683550,4 portas,1
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,Sedã,2010,215000,1.8,Flex,Manual,Hidráulica,Vermelho,72876018,Valparaíso de Goiás,Valparaiso I - Etapa A,32900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adventure-flex-1-8-853118218,4 portas,6
"Carros, vans e utilitários",FORD FUSION,FORD,Sedã,2013,100000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,71745701,Brasília,Park Way,63500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusion-2-5-2013-2013-898683117,4 portas,1
"Carros, vans e utilitários",HYUNDAI CRETA ACTION 1.6 16V FLEX AUT,HYUNDAI,SUV,2021,3500,1.6,Flex,Automático,Elétrica,Preto,72250308,Brasília,Ceilândia Norte (Ceilândia),84900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-1-6-automatico-action-preta-2021-2021-898355376,4 portas,9
"Carros, vans e utilitários",FIAT CRONOS,FIAT,,2021,0,1.8,Flex,Automático,Hidráulica,Branco,71608900,Brasília,Setor de Habitações Individuais Sul,92190.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-1-8-e-torq-flex-precision-at6-855791221,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED. JOY 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,Sedã,2002,300000,1.0,Gasolina,Manual,Mecânica,Branco,70803120,Brasília,Vila Planalto,12500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-2002-898682864,4 portas,2
"Carros, vans e utilitários",FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2008,186000,1.6,Flex,Manual,Hidráulica,Cinza,71250030,Brasília,Zona Industrial (Guará),21990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-sedan-1-6-2008-completo-891759368,4 portas,2
"Carros, vans e utilitários",JEEP RENEGADE 75 ANOS 1.8 4X2 FLEX 16V AUT.,JEEP,Passeio,2017,98727,1.8,Flex,Automático,Hidráulica,Verde,71608900,Brasília,Setor de Habitações Individuais Sul,71900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-75-anos-1-8-4x2-aut-flex-893540808,4 portas,9
"Carros, vans e utilitários",FIAT PALIO ELX 1.0 MPI FIRE 16V 4P (25 ANOS),FIAT,Hatch,2001,0,1.0,Gasolina,Manual,Hidráulica,Cinza,72120035,Brasília,Taguatinga Norte (Taguatinga),13000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-elx-898682647,4 portas,8
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2019,69000,1.0,Flex,Manual,Hidráulica,Branco,71919540,Brasília,Norte (Águas Claras),45900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-0-flex-2019-completo-novissimo-898678890,4 portas,1
"Carros, vans e utilitários",MINI ONE 1.6 AUT.,MINI,Hatch,2011,93000,1.6,Gasolina,Manual,Hidráulica,Preto,72130009,Brasília,Taguatinga Norte (Taguatinga),28000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-one-r56-898678851,2 portas,5
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2020,23850,1.8,Flex,Automático,Hidráulica,Branco,71996045,Brasília,Setor Habitacional Arniqueira (Águas Claras),108990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-at6-1-8-16v-2019-2020-896864290,4 portas,7
"Carros, vans e utilitários",HYUNDAI HB20S,HYUNDAI,,2021,0,1.0,Flex,Manual,Hidráulica,Cinza,71200020,Brasília,Zona Industrial (Guará),69990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0-12v-flex-evolution-manual-866073443,4 portas,
"Carros, vans e utilitários",TOYOTA BAND. JIPE 4X4 SPORT 3.7 DIESEL,TOYOTA,Passeio,1999,100000,,Diesel,Manual,,,71250040,Brasília,Zona Industrial (Guará),104990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bandeirante-1999-1999-4-0-oj55lp-bl3-4x4-cs-diesel-2p-manual-889006317,2 portas,7
"Carros, vans e utilitários",GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,SUV,2010,130704,2.0 - 2.9,Gasolina,Automático,Assistida,Prata,71250010,Brasília,Zona Industrial (Guará),39900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-captiva-2-4-sport-16v-aut-886989580,4 portas,
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2015,110448,1.5,Flex,Automático,Hidráulica,Cinza,72310510,Brasília,Samambaia Sul (Samambaia),55990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-2015-867277441,4 portas,2
"Carros, vans e utilitários",CITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5P,CITROEN,Hatch,2009,240000,1.4,Flex,Manual,Hidráulica,Azul,73800000,Formosa,,17000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-citro-n-c3-898678413,4 portas,4
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2011,96000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,71250020,Brasília,Zona Industrial (Guará),48900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2011-top-894011533,4 portas,0
"Carros, vans e utilitários",FIAT IDEA ADV./ ADV.LOCK.DUALOGIC 1.8 FLEX 5P,FIAT,,2010,110254,,Flex,Manual,,,71250045,Brasília,Zona Industrial (Guará),32990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-aventure-locker-osp-850872709,4 portas,4
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,,2015,96184,1.0,Flex,Automático,Elétrica,Branco,73031560,Brasília,Sobradinho,59900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-cvt-892104977,,9
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Passeio,2019,40179,,Flex,Manual,,,72465360,Brasília,Setor Leste (Gama),52990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2018-2019-1-0-firefly-flex-drive-manual-884304664,4 portas,9
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P MEC.,GM - CHEVROLET,Sedã,2014,157000,1.8,Flex,Manual,Hidráulica,Branco,71250040,Brasília,Zona Industrial (Guará),38900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-1-8-ltz-a-vista-ou-financiado-887257646,4 portas,
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,Hatch,2017,60000,1.4,Flex,Manual,Hidráulica,Preto,71065020,Brasília,Guará II,41300.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-attractive-2016-17-898677558,4 portas,9
"Carros, vans e utilitários",TOYOTA ETIOS XLS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2013,115000,1.5,Flex,Manual,Elétrica,Vermelho,71200020,Brasília,Zona Industrial (Guará),36990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-xls-1-5-2013-2013-893970350,4 portas,1
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2009,160000,1.5,Flex,Automático,Hidráulica,Prata,71919540,Brasília,Norte (Águas Claras),36900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fit-ex-1-5-automatico-2009-unica-dona-novissimo-898677741,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,VW - VOLKSWAGEN,,2020,75836,1.0,Flex,Automático,Elétrica,Branco,70770100,Brasília,Asa Norte,83900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-0-200-tsi-comfortline-automatico-895711743,4 portas,3
"Carros, vans e utilitários",BMW 328IA SPORT 2.0 16V/2.0 16V FLEX 4P,BMW,Sedã,2015,86000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,72025020,Brasília,Taguatinga Sul (Taguatinga),120000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-2-0-turbo-245cv-2015-15-muito-nova-869542673,4 portas,6
"Carros, vans e utilitários",HYUNDAI I30 1.8 16V AUT. 5P,HYUNDAI,Hatch,2015,127700,,Flex,Automático,Hidráulica,Prata,71200020,Brasília,Zona Industrial (Guará),59800.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-i30-1-8-4p-872603858,4 portas,4
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2020,30034,,Flex,Manual,,,71250050,Brasília,Zona Industrial (Guará),48990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-0-12v-mpi-totalflex-4p-manual-874876994,4 portas,9
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2016,110000,1.4,Flex,Manual,Hidráulica,Branco,71250050,Brasília,Zona Industrial (Guará),56900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-hardworking-1-4-cd-3-portas-892278940,2 portas,4
"Carros, vans e utilitários",TOYOTA ETIOS XLS 1.5 FLEX 16V 5P MEC.,TOYOTA,,2014,112404,1.5,Flex,Manual,Mecânica,Branco,71250045,Brasília,Zona Industrial (Guará),40000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-hb-xls-878780909,4 portas,1
"Carros, vans e utilitários",CITROEN AIRCROSS TENDANCE 1.6 FLEX 16V 5P AUT.,CITROEN,Passeio,2015,76660,,Flex,Manual,,,71250030,Brasília,Zona Industrial (Guará),41980.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/aircross-2014-2015-1-6-tendance-16v-flex-4p-manual-875397853,4 portas,8
"Carros, vans e utilitários",RENAULT SANDERO ZEN FLEX 1.0 12V 5P MEC.,RENAULT,Passeio,2020,72058,,Flex,Manual,,,71200020,Brasília,Zona Industrial (Guará),48840.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-2019-2020-1-0-12v-sce-flex-zen-manual-893360249,4 portas,7
"Carros, vans e utilitários",HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,Passeio,2019,18661,,Flex,Automático,,,71250030,Brasília,Zona Industrial (Guará),118980.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hr-v-2019-2019-1-8-16v-flex-exl-4p-automatico-885757612,4 portas,2
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V MEC. 4P,HONDA,Sedã,2014,100000,1.8,Flex,Manual,Hidráulica,Preto,71919540,Brasília,Norte (Águas Claras),58900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-1-8-flexone-2014-o-mais-novo-de-brasilia-898676845,4 portas,1
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2014,85000,1.6,Flex,Manual,Elétrica,Vermelho,72465420,Brasília,Setor Leste (Gama),41900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-2014-unico-dono-870162047,4 portas,
"Carros, vans e utilitários",MITSUBISHI AIRTREK 2.4 16V 163CV/ 136CV 4X4 5P AUT.,MITSUBISHI,,2008,170000,1.0,Gasolina,Automático,Mecânica,Prata,71250045,Brasília,Zona Industrial (Guará),29900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-airtrek-4x4-2-4-16v-aut-4p-890622622,,4
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,,2018,55660,1.6,Flex,Automático,Elétrica,Outra,71200010,Brasília,Zona Industrial (Guará),77900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-1-6-16v-sce-flex-intense-x-tronic-882939092,4 portas,0
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2014,45900,1.0,Flex,Manual,Elétrica,Prata,72600100,Brasília,Recanto das Emas,38990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-flex-12v-892161426,4 portas,4
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XS 1.6 FLEX 16V 4P AUT,PEUGEOT,Sedã,2010,74000,1.6,Flex,Automático,Hidráulica,Prata,72322010,Brasília,Samambaia Norte (Samambaia),19500.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-898676669,4 portas,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF 2.0/ 2.0 MI FLEX COMFORTLINE/ SPORT,VW - VOLKSWAGEN,Hatch,2001,105962,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,72140460,Brasília,Taguatinga Norte (Taguatinga),29990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-892909915,4 portas,6
"Carros, vans e utilitários",FIAT CRONOS PRECISION 1.8 16V FLEX MEC.,FIAT,Sedã,2019,45000,1.8,Flex,Manual,Elétrica,Branco,71608900,Brasília,Setor de Habitações Individuais Sul,66890.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cronos-1-8-e-torq-flex-precision-manual-865091775,4 portas,4
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,,2018,99815,1.0,Flex,Manual,,Preto,72445010,Brasília,Setor Industrial (Gama),37990.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-12v-sce-flex-expression-4p-manual-874472758,4 portas,6
"Carros, vans e utilitários",MERCEDES-BENZ C-300 SPORT 2.0 16V AUT.,MERCEDES-BENZ,Sedã,2017,53661,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,71200020,Brasília,Zona Industrial (Guará),207700.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c300-sport-2-0-turbo-886667870,4 portas,8
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2007,6,,Flex,Manual,Hidráulica,Prata,72314700,Brasília,Samambaia Sul (Samambaia),14000.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2007-2008-898676390,4 portas,
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2019,50000,1.0,Flex,Manual,Hidráulica,Preto,71919540,Brasília,Norte (Águas Claras),41900.0,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mobi-like-fire-flex-1-0-2019-carro-impecavel--898676150,4 portas,1
