Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Van/Utilitário,2012,31500,1.4,Flex,Manual,,Preto,2 portas,,69918200,Rio Branco,Estação Experimental,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vende-se-carro-881508556
"Carros, vans e utilitários", ,,Antigo,1995,50000,1.8,Gasolina,Manual,Hidráulica,Prata,2 portas,,69929000,Plácido de Castro,Campinas,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/savero-881478505
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE I MOTION TREND 1.6 MI T. FLEX 8V,VW - VOLKSWAGEN,Sedã,2015,78,1.6,Flex,Manual,Hidráulica,Branco,4 portas,0,69911782,Rio Branco,Boa União,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-em-carro-aberto-881533974
"Carros, vans e utilitários",VW - VOLKSWAGEN ,VW - VOLKSWAGEN,,1975,22790,1.3,Gasolina,Manual,Mecânica,Preto,2 portas,0,69905084,Rio Branco,Habitasa,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/fusca-preto-881474988
"Carros, vans e utilitários",HYUNDAI ,HYUNDAI,Hatch,2021,0,1.0,Flex,Automático,,,4 portas,,69907701,Rio Branco,Santa Inês,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/hb20-sport-2021-881395982
"Carros, vans e utilitários",FIAT MOBI EASY ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2017,58000,1.0,Flex,Manual,Hidráulica,,4 portas,1,69915016,Rio Branco,Tangará,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/lindo-mobi-easy-on-1-0-flex-2016-2017-811051031
"Carros, vans e utilitários",GM - CHEVROLET ONIX SED. PLUS PREM. 1.0 12V TB FLEX AUT,GM - CHEVROLET,Sedã,2020,7150,1.0,Flex,Automático,Elétrica,Vermelho,4 portas,5,69905084,Rio Branco,Habitasa,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/onix-premier-2-881407090
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2002,2000,1.0,Gasolina,Manual,Hidráulica,Vermelho,2 portas,0,69909780,Rio Branco,Vila Acre,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vende-se-um-celta-881295316
"Carros, vans e utilitários",HONDA FIT LX 1.4/ 1.4 FLEX 8V/16V 5P MEC.,HONDA,Hatch,2009,133000,1.4,Flex,Manual,Elétrica,Prata,4 portas,6,69900791,Rio Branco,José Augusto,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-super-conservado-881299728
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2017,73000,1.6,Flex,Manual,Hidráulica,,2 portas,5,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-linda-saveiro-cross-1-6-cabine-dupla-flex-2016-2017-completa-783912056
"Carros, vans e utilitários",HONDA FIT DX 1.5 FLEXONE 16V 5P MEC.,HONDA,Hatch,2015,170,1.5,Flex,Manual,Hidráulica,Vermelho,4 portas,0,69925000,Senador Guiomard,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-881232684
"Carros, vans e utilitários",FIAT PALIO 1.0 CELEBR. ECONOMY F.FLEX 8V 2P,FIAT,Hatch,2001,177000,1.0,Flex,Manual,Mecânica,Prata,4 portas,4,69909394,Rio Branco,Cidade do Povo,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-esse-palio-2001-881213771
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL COPA 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2008,244222,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,7,69918360,Rio Branco,Nova Estação,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/gol-881231254
"Carros, vans e utilitários",FORD FIESTA PERSONNALITE 1.0 8V 66CV 5P,FORD,Hatch,2004,241000,1.0,Gasolina,Manual,Mecânica,Preto,4 portas,4,69919799,Rio Branco,Conjunto Tucumã,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/carro-bom-estado-881207896
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,,2009,2000,,Gasolina,Manual,Hidráulica,Prata,4 portas,,69905440,Rio Branco,Cidade Nova,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-vendo-ou-troco-por-moto-881187345
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,Hatch,2014,72000,1.0,Flex,Manual,Hidráulica,,4 portas,9,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-6-mil-reais-de-entrada-lindo-clio-expression-1-0-flex-2013-2014-792850208
"Carros, vans e utilitários",FIAT UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P,FIAT,,2014,90000,,,,,,4 portas,6,69911856,Rio Branco,Ayrton Sena,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2014-r-28-000-881120354
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,,2007,8846,,,,,,,,69921000,Porto Acre,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-corsa-financiamento-ate-100-881181442
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,,2020,24631,,Diesel,Automático,Hidráulica,Branco,4 portas,0,69900466,Rio Branco,Bosque,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/s10-pick-up-2020-881097335
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Hatch,2007,9,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,69911816,Rio Branco,Ayrton Sena,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-classic-881114808
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,Hatch,2014,72000,1.0,Flex,Manual,Hidráulica,,4 portas,9,69915016,Rio Branco,Tangará,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-6-mil-reais-de-entrada-lindo-clio-expression-1-0-flex-2013-2014-811053122
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,,2018,37510,1.4,Flex,Automático,,Branco,4 portas,,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/carro-881155197
"Carros, vans e utilitários",RENAULT LOGAN DYNAMIQUE HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2015,63590,1.6,Flex,Manual,Hidráulica,Preto,4 portas,4,69928000,Plácido de Castro,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-logan-881134690
"Carros, vans e utilitários",HONDA CITY SEDAN EXL 1.5 FLEX  16V 4P AUT.,HONDA,Sedã,2013,49000,1.5,Gasolina,Automático,Elétrica,Preto,4 portas,8,69919000,Rio Branco,Loteamento Isaura Parente,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/honda-city-aut-2013-881054536
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,Hatch,2014,72000,1.0,Flex,Manual,Hidráulica,,4 portas,9,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-6-mil-reais-de-entrada-lindo-clio-expression-1-0-flex-2013-2014-819282129
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH ACTIV 1.4 8V FLEX 5P AUT.,GM - CHEVROLET,Hatch,2018,71000,1.4,Flex,Automático,Hidráulica,Branco,4 portas,8,69900070,Rio Branco,Centro,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/onix-active-1-4-17-18-881046029
"Carros, vans e utilitários",BMW 330IA EXCLUSIVE 3.0 24V 4P,BMW,,2018,100,,Flex,Automático,Elétrica,Preto,4 portas,5,69901797,Rio Branco,Vitória,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/assumo-parcela-de-carro-no-valor-ate-1500-881001785
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL SPECIAL/ SPECIAL XTREME 1.0 MI 2P,VW - VOLKSWAGEN,Passeio,2006,98000,1.0,Flex,Manual,Hidráulica,Branco,2 portas,6,69917770,Rio Branco,Conjunto Universitário,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/desapego-gol-2006-881016447
"Carros, vans e utilitários",HONDA FIT DX 1.4 FLEX 16V 5P MEC.,HONDA,Sedã,2009,0,,Flex,Manual,Elétrica,Prata,4 portas,2,69917922,Rio Branco,Primavera,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-esse-carro-handa-fit-completo-881041349
"Carros, vans e utilitários",FIAT UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P,FIAT,Passeio,2011,96,1.0,Flex,Manual,Hidráulica,Prata,4 portas,1,69912134,Rio Branco,Boa Vista,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-por-outro-carro-881003086
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Hatch,2000,180000,1.0,Gasolina,Manual,Hidráulica,Vermelho,4 portas,8,69907725,Rio Branco,Santa Inês,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/troco-gol-por-outro-carro-do-meu-interesse-881009438
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Sedã,1982,78000,1.3,Gasolina,Manual,Mecânica,Verde,2 portas,4,69905276,Rio Branco,Baixada da Cadeia Velha,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vende-fusca-82-880996464
"Carros, vans e utilitários",FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,Hatch,2013,92600,1.0,Flex,Manual,Hidráulica,Branco,4 portas,6,69902768,Rio Branco,Placas,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-economy-completo-1-0-ano-2013-2013-880945927
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,Hatch,2012,80000,1.0,Gasolina,Manual,,Preto,2 portas,2,69918178,Rio Branco,Estação Experimental,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/celta-2011-2012-1-0-880892447
"Carros, vans e utilitários",TOYOTA HILUX CD D4-D 4X2 2.5 16V 102CV TB DIES.,TOYOTA,SUV,2013,118000,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,4 portas,9,69900303,Rio Branco,Dom Giocondo,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/carro-880941642
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,Hatch,2014,72000,1.0,Flex,Manual,Hidráulica,,4 portas,9,69915016,Rio Branco,Tangará,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-6-mil-reais-de-entrada-lindo-clio-expression-1-0-flex-2013-2014-880892537
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2014,47000,1.5,Flex,Manual,Elétrica,,4 portas,7,69915016,Rio Branco,Tangará,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-5-mil-reais-de-entrada-citroen-c3-tendace-com-teto-panromanico-880890294
"Carros, vans e utilitários",FIAT MOBI EASY ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2017,58000,1.0,Flex,Manual,Hidráulica,,4 portas,1,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/lindo-mobi-easy-on-1-0-flex-2016-2017-817352163
"Carros, vans e utilitários",FORD PAMPA L 1.6,FORD,Antigo,1987,90000,1.6,Gasolina,Manual,Mecânica,Azul,2 portas,0,69911564,Rio Branco,Bahia Velha,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/pampa-conservado-7-000-00-880875502
"Carros, vans e utilitários",FORD FIESTA SEDAN 1.0 8V FLEX 4P,FORD,Sedã,2009,200000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,0,69914318,Rio Branco,Calafate,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/pra-vender-logo-ford-fiesta-sedan-1-0-ano-2009-8-000-880822635
"Carros, vans e utilitários",HONDA CIVIC SEDAN SPORT 2.0 FLEX 16V AUT.4P,HONDA,,2014,80000,,Flex,Automático,Elétrica,,,,69911454,Rio Branco,João Eduardo I,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/civic-2014-aceito-moto-e-carro-de-menor-valor-880736099
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2011,200,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,0,69945000,Acrelândia,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/otimo-carro-1-6-flex-trava-ar-vidro-alarme-880852703
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CS,FIAT,Pick-up,2021,0,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,6,69901127,Rio Branco,Morada do Sol,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/novo-fiat-strada-2021-880803165
"Carros, vans e utilitários",FIAT MOBI EASY ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2017,58000,1.0,Flex,Manual,Hidráulica,,4 portas,1,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/lindo-mobi-easy-on-1-0-flex-2016-2017-811945032
"Carros, vans e utilitários",FIAT SIENA 1.0 MPI/ 500 1.0 MPI,FIAT,Sedã,2010,83737,1.3,Gasolina,Manual,Hidráulica,Preto,4 portas,0,69925000,Senador Guiomard,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/troco-por-carro-880740513
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2012,76000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,5,69901591,Rio Branco,São Francisco,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-sedan-880695536
"Carros, vans e utilitários",FORD KA GL 1.0I ZETEC ROCAM,FORD,Passeio,2004,0,,Gasolina,Manual,,Prata,2 portas,,69918376,Rio Branco,Nova Estação,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/veiculo-ford-ka-880706478
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2019,52000,1.4,Flex,Automático,Hidráulica,Branco,4 portas,8,69900640,Rio Branco,Bosque,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-automatico-2019-880695870
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK EXTREME CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2019,29000,3.0 - 3.9,Diesel,Automático,Hidráulica,Azul,4 portas,4,69918093,Rio Branco,7º BEC,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/amarok-extreme-a-top-880694057
"Carros, vans e utilitários",NISSAN MARCH S 1.0 12V FLEX 5P,NISSAN,Hatch,2015,72000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,6,69900640,Rio Branco,Bosque,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/march-s-1-0-completo-2015-880676269
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2017,73000,1.6,Flex,Manual,Hidráulica,,2 portas,5,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-linda-saveiro-cross-1-6-cabine-dupla-flex-2016-2017-completa-817350799
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI 1.6 MI PLUS TOTAL FLEX  8V 4P,VW - VOLKSWAGEN,Sedã,2010,378719,1.6,Gasolina,Manual,Hidráulica,Branco,4 portas,7,69920020,Rio Branco,Mocinha Magalhães,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/parati-surf-880683776
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2016,54000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,9,69900640,Rio Branco,Bosque,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/new-ford-ka-se-1-0-completo-2016-880672678
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2014,47000,1.5,Flex,Manual,Elétrica,,4 portas,7,69915016,Rio Branco,Tangará,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-5-mil-reais-de-entrada-lindo-citroen-c3-tendace-com-teto-panromanico-880623537
"Carros, vans e utilitários",FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Hatch,2020,39000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,69900640,Rio Branco,Bosque,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/mobi-like-1-0-completo-2020-880673713
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2017,55000,1.4,Flex,Manual,Elétrica,,4 portas,0,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-9-mil-reais-de-entrada-lindo-prisma-ltz-1-4-flex-2016-2017-810625234
"Carros, vans e utilitários",FORD FIESTA STREET 1.0 8V 3P,FORD,Hatch,2001,110000,,Gasolina,Manual,Mecânica,Prata,2 portas,,69902768,Rio Branco,Placas,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-street-880618795
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,Passeio,2002,5000000,1.0,Gasolina,Automático,Mecânica,Branco,4 portas,9,69909710,Rio Branco,Vila Acre,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/uno-2002-6-500reais-880631496
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2010,0,1.0,Gasolina,Manual,Hidráulica,Branco,,8,69906119,Rio Branco,Areal,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-880592919
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Antigo,1975,11100,1.2,Gasolina,Manual,Mecânica,Azul,2 portas,6,69980000,Cruzeiro do Sul,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/fusca-880582514
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN 2.0 TSI 16V 200CV TIPTRONIC 5P,VW - VOLKSWAGEN,SUV,2013,91000,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,,9,69901049,Rio Branco,Morada do Sol,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vw-tiguan-2-0tsi-880553584
"Carros, vans e utilitários",MITSUBISHI PAJERO SPORT HPE 2.4 4X4 DIESEL AUT.,MITSUBISHI,Pick-up,2009,170000,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,4 portas,7,69906640,Rio Branco,Praia do Amapá,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-4x4-auto-diesel-completa-880552980
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2013,82000,1.0,Flex,Manual,Hidráulica,,4 portas,1,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-7-mil-reais-de-entrada-lindo-palio-attractive-1-0-flex-2012-2013-828164617
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2016,107000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,2,69930000,Xapuri,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/voyage-2016-top-880534857
"Carros, vans e utilitários",RENAULT STEPWAY ZEN FLEX 1.6 16V MEC.,RENAULT,Passeio,2015,126000,1.6,Flex,Manual,Mecânica,Prata,4 portas,3,69932000,Brasiléia,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-8v-2015-875045813
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Sedã,2008,150000,1.8,Flex,Automático,Hidráulica,Cinza,4 portas,0,69906230,Rio Branco,Triângulo Velho,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-civix-2008-top-de-linha-aceito-moto-quitada-no-negocio-878284444
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2017,65000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,3,69907500,Rio Branco,Recanto dos Buritis,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/palio-actrative-2017-880449667
"Carros, vans e utilitários",FIAT MOBI EASY 1.0 FIRE FLEX 5P.,FIAT,Passeio,2021,8888888,1.0,Flex,Manual,Elétrica,,4 portas,0,69900342,Rio Branco,Ipase,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-para-compra-seu-carro-880437732
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE I MOTION TREND 1.6 MI T. FLEX 8V,VW - VOLKSWAGEN,Sedã,2015,60000,,Flex,Manual,,Branco,4 portas,,69902822,Rio Branco,Wanderley Dantas,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/voyage-14-15-880428842
"Carros, vans e utilitários",MITSUBISHI L200 TRITON GLS 3.2 CD TB INT.DIESEL MEC,MITSUBISHI,,2015,104000,,Diesel,Manual,Hidráulica,Branco,4 portas,,69900900,Rio Branco,Centro,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-l200-triton-3-2-gls-870441547
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,1998,180000,1.0,Gasolina,Manual,Mecânica,Verde,4 portas,,69919787,Rio Branco,Conjunto Tucumã,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/gol-g2-em-otimo-estado-de-conservacao-880416252
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,Hatch,2012,98,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,4,69905000,Rio Branco,Capoeira,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-punto-1-4-actrative-completo-com-toda-documentacao-em-dia-880425904
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,Passeio,2017,85000,2.0 - 2.9,Diesel,,Hidráulica,Branco,2 portas,5,69940000,Sena Madureira,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/venda-880266222
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2008,12456,,,,,,2 portas,,69902518,Rio Branco,Eldorado,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-880309149
"Carros, vans e utilitários",FIAT STRADA ENDURANCE 1.4 FLEX 8V CS PLUS,FIAT,,2021,1000,,,,,,,,69920030,Rio Branco,Mocinha Magalhães,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financiamos-ate-100-strada-1-4-2021-880251725
"Carros, vans e utilitários",FIAT UNO,FIAT,,2010,30000,,Flex,,,Preto,4 portas,1,69927000,Porto Acre,Centro,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/uno-2010-880278338
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,Hatch,2014,72000,1.0,Flex,Manual,Hidráulica,,4 portas,9,69922000,Capixaba,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-6-mil-reais-de-entrada-lindo-clio-expression-1-0-flex-2013-2014-803616518
"Carros, vans e utilitários",RENAULT CLIO RN/ALIZE/EXPR./1.0 HI-POWER 16V 5P,RENAULT,Hatch,2014,72000,1.0,Flex,Manual,Hidráulica,,4 portas,9,69900000,Rio Branco,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/financie-com-apenas-6-mil-reais-de-entrada-lindo-clio-expression-1-0-flex-2013-2014-696807969
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI/ S.OURO 1.6MI 101CV 8V 5P,VW - VOLKSWAGEN,Hatch,2003,93000,1.6,Gasolina,Automático,Hidráulica,Preto,4 portas,,69928000,Plácido de Castro,,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/polo-completo-880243441
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2007,160000,1.6,Flex,Manual,Mecânica,Preto,2 portas,0,69918120,Rio Branco,Doca Furtado,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-2007-2008-880245638
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,Passeio,2002,483039,1.0,Gasolina,Manual,Mecânica,Branco,4 portas,1,69911858,Rio Branco,Ayrton Sena,https://ac.olx.com.br/acre/autos-e-pecas/carros-vans-e-utilitarios/carro-fiat-uno-miller-880241593
